timestamp,ctrl_output_x(ned),ctrl_output_y(ned),ctrl_output_z(ned),U1,q_d_w,q_d_x,q_d_y,q_d_z
1524970169751513649,3.97668,-0.431299,-12.4382,0.374488,0.858218,-0.00961599,-0.379963,-0.0314095
1524970169760242424,3.97112,-0.425996,-12.4397,0.374538,0.858258,-0.00949761,-0.379824,-0.0310692
1524970169768067780,3.9474,-0.395053,-12.4447,0.374715,0.858456,-0.00880801,-0.379231,-0.0290003
1524970169776529196,3.95213,-0.403041,-12.4439,0.37473,0.85841,-0.00898596,-0.37935,-0.0295472
1524970169793150398,4.0402,-0.458113,-12.4436,0.37451,0.85793,-0.0101973,-0.381331,-0.032831
1524970169801326962,4.0402,-0.458109,-12.4437,0.374575,0.85793,-0.0101971,-0.381331,-0.0328307
1524970169810460459,3.9972,-0.439094,-12.454,0.374899,0.858144,-0.00977452,-0.380307,-0.031811
1524970169818087985,3.9972,-0.439095,-12.454,0.374919,0.858144,-0.00977451,-0.380307,-0.031811
1524970169826855829,4.00474,-0.443703,-12.46,0.375076,0.858109,-0.00987132,-0.380434,-0.0320824
1524970169834653564,4.00474,-0.443698,-12.46,0.375025,0.858109,-0.00987124,-0.380434,-0.032082
1524970169851417309,4.06044,-0.414902,-12.4644,0.375192,0.858074,-0.00921656,-0.381548,-0.0296164
1524970169859966731,4.04609,-0.415992,-12.4464,0.374693,0.858092,-0.0092558,-0.381369,-0.029797
1524970169868085942,3.94908,-0.443521,-12.4441,0.374935,0.858248,-0.00988984,-0.37935,-0.0325104
1524970169876830027,3.97411,-0.447947,-12.4715,0.375436,0.858188,-0.00996346,-0.379706,-0.0326289
1524970169885019318,4.21816,-0.468561,-12.4941,0.375747,0.857431,-0.0103535,-0.384775,-0.03219
1524970169901606460,3.94557,-0.415411,-12.4881,0.376119,0.858424,-0.00923291,-0.378926,-0.0304938
1524970169910004124,3.94847,-0.415526,-12.4753,0.375656,0.858402,-0.00924374,-0.379076,-0.0304809
1524970169918233686,4.09129,-0.441456,-12.4745,0.375325,0.857889,-0.00979364,-0.382178,-0.0312624
1524970169926678545,4.09508,-0.443066,-12.4727,0.375337,0.857869,-0.00982995,-0.382274,-0.0313471
1524970169934555686,4.11065,-0.453294,-12.4816,0.37556,0.857792,-0.0100473,-0.382559,-0.031945
1524970169951452493,4.08313,-0.45839,-12.5002,0.37613,0.857869,-0.0101521,-0.381851,-0.0325118
1524970169960383936,4.08085,-0.455068,-12.4981,0.376154,0.857887,-0.0100805,-0.381811,-0.0322962
1524970169967886986,4.08905,-0.424047,-12.4977,0.376122,0.857991,-0.00939141,-0.381939,-0.0300556
1524970169976456909,4.0968,-0.423241,-12.4917,0.375896,0.857965,-0.00937626,-0.382145,-0.0299439
1524970169984823888,3.75683,-0.28699,-12.4679,0.37604,0.85941,-0.00640968,-0.374803,-0.0221575
1524970170001644326,4.81615,-0.764935,-12.5419,0.376048,0.854349,-0.0166339,-0.39735,-0.0459007
