timestamp,ctrl_output_x(ned),ctrl_output_y(ned),ctrl_output_z(ned),U1,q_d_w,q_d_x,q_d_y,q_d_z
1524973126215144125,3.97669,-0.431222,-12.4336,0.374788,0.987911,-0.0163127,-0.154138,-0.00254517
1524973126223376668,3.97669,-0.431227,-12.4334,0.374694,0.987911,-0.0163131,-0.15414,-0.00254528
1524973126231811722,3.96297,-0.444242,-12.4247,0.374489,0.987964,-0.0168221,-0.153744,-0.00261781
1524973126240293309,3.97569,-0.446391,-12.448,0.375209,0.987934,-0.0168692,-0.153935,-0.00262847
1524973126257094808,3.98001,-0.426892,-12.4388,0.37494,0.987905,-0.0161415,-0.154198,-0.00251946
1524973126265291975,4.00259,-0.428256,-12.4371,0.374824,0.987774,-0.0161844,-0.155031,-0.00254014
1524973126273490452,4.05212,-0.432379,-12.4322,0.374592,0.987481,-0.016322,-0.156867,-0.00259284
1524973126282230412,4.05595,-0.428874,-12.4593,0.375464,0.987512,-0.016157,-0.156689,-0.00256364
1524973126290377890,3.97483,-0.403534,-12.4714,0.375917,0.988007,-0.0152259,-0.153639,-0.00236768
1524973126306867246,4.0292,-0.47059,-12.4414,0.374994,0.987604,-0.0177635,-0.155933,-0.00280468
1524973126315351308,4.03643,-0.471861,-12.4493,0.375205,0.987577,-0.0177977,-0.156101,-0.00281318
1524973126323642230,4.01309,-0.440984,-12.4578,0.375463,0.987745,-0.0166354,-0.155168,-0.0026133
1524973126332300392,4.02987,-0.440128,-12.4613,0.375527,0.987657,-0.0165909,-0.155729,-0.00261597
1524973126340223646,4.08637,-0.42601,-12.4595,0.375502,0.987342,-0.0160345,-0.157775,-0.00256229
1524973126357117894,4.04018,-0.456998,-12.4643,0.375602,0.987593,-0.0172174,-0.156062,-0.00272073
1524973126365176439,4.04708,-0.457005,-12.4746,0.37585,0.987574,-0.0172017,-0.15619,-0.00272055
1524973126373505311,4.04065,-0.434757,-12.477,0.376033,0.987629,-0.0163653,-0.155934,-0.00258388
1524973126382205985,4.0431,-0.431741,-12.4812,0.376238,0.987624,-0.0162459,-0.155974,-0.00256569
1524973126390108302,4.0184,-0.413859,-12.4786,0.376099,0.98777,-0.0155876,-0.155121,-0.0024479
1524973126406778689,4.1677,-0.482532,-12.4647,0.37554,0.986847,-0.0181095,-0.160612,-0.00294737
1524973126415434579,4.17195,-0.475028,-12.4855,0.376122,0.986868,-0.0177999,-0.160516,-0.0028952
1524973126423495188,4.05616,-0.386759,-12.4973,0.37672,0.987607,-0.0145323,-0.156258,-0.00229928
1524973126431956332,4.06211,-0.396406,-12.4927,0.376599,0.987559,-0.0148968,-0.156523,-0.00236106
1524973126440128505,4.072,-0.49936,-12.4828,0.376159,0.987419,-0.0187697,-0.156982,-0.00298405
1524973126457108466,4.09146,-0.435769,-12.4835,0.376146,0.987352,-0.0163714,-0.157676,-0.00261444
1524973126465313323,4.10157,-0.436872,-12.4881,0.376291,0.987302,-0.0164026,-0.157983,-0.00262466
1524973126473597673,4.16701,-0.439481,-12.5052,0.376717,0.986958,-0.0164487,-0.16011,-0.00266841
1524973126482029627,4.1672,-0.439785,-12.5044,0.376684,0.986956,-0.016461,-0.160127,-0.00267069
1524973126490262116,4.06389,-0.44258,-12.4978,0.376671,0.987531,-0.0166238,-0.156523,-0.00263486
1524973126506776146,4.26112,-0.468786,-12.5037,0.376528,0.986391,-0.0174968,-0.163459,-0.00289947
1524973126515406902,4.25799,-0.465885,-12.5104,0.376715,0.986424,-0.0173823,-0.16327,-0.00287705
1524973126523553038,4.0694,-0.424564,-12.5115,0.377091,0.987536,-0.0159298,-0.156564,-0.0025255
1524973126531987129,4.08223,-0.428623,-12.5226,0.377369,0.987482,-0.0160633,-0.156891,-0.00255214
1524973126540453075,4.11172,-0.441094,-12.5012,0.376717,0.987266,-0.0165409,-0.158191,-0.00265036
1524973126557224258,4.30387,-0.453764,-12.5271,0.377222,0.986197,-0.0168872,-0.164686,-0.00282001
1524973126565366384,4.3139,-0.454848,-12.5316,0.3773,0.986147,-0.0169171,-0.164986,-0.00283029
1524973126573515308,4.09991,-0.488269,-12.5151,0.377053,0.987329,-0.0182966,-0.157602,-0.00292058
1524973126582125320,4.11597,-0.482443,-12.5306,0.377602,0.987271,-0.0180504,-0.157994,-0.00288862
1524973126590200060,4.23239,-0.409115,-12.5382,0.377664,0.986664,-0.015248,-0.162037,-0.00250415
1524973126607070620,4.15267,-0.496869,-12.5281,0.37744,0.987047,-0.0185727,-0.159325,-0.00299794
1524973126615318392,4.17181,-0.497935,-12.5322,0.377407,0.986944,-0.0185966,-0.159956,-0.00301397
1524973126623930713,4.08022,-1.0968,-12.4466,0.374502,0.986621,-0.0412358,-0.15759,-0.00658646
1524973126632309649,3.97087,-1.11966,-12.5557,0.378151,0.987406,-0.0419011,-0.152418,-0.00646792
1524973126640295260,3.34999,-0.704672,-12.6235,0.381362,0.991241,-0.0267216,-0.129289,-0.00348533
1524973126656987347,4.91719,0.906213,-12.6215,0.379958,0.98225,0.0328203,-0.184581,0.00616747
1524973126665409586,4.93358,0.81226,-12.5585,0.377931,0.982092,0.029534,-0.185989,0.00559316
1524973126673746147,4.12736,-1.07563,-12.5262,0.377015,0.986546,-0.0401632,-0.158346,-0.0064464
1524973126682089473,4.12505,-1.07842,-12.5369,0.377343,0.986576,-0.0402396,-0.158137,-0.00644996
1524973126690327393,4.1713,-0.471317,-12.5649,0.378489,0.987029,-0.0175636,-0.159556,-0.0028392
1524973126706964799,4.27393,-0.479061,-12.5487,0.377741,0.986399,-0.0178173,-0.16337,-0.00295095
1524973126715426626,4.20612,-0.587255,-12.5437,0.37783,0.986701,-0.0218879,-0.161023,-0.00357196
