timestamp,mocap_x(ned),mocap_y(ned),mocap_z(ned),mocap_vx(ned),mocap_vy(ned),mocap_vz(ned),mocap_ax(ned),mocap_ay(ned),mocap_az(ned),mocap_q_w,mocap_q_x,mocap_q_y,mocap_q_z,pos_d_x,pos_d_y,pos_d_z,vel_d_x,vel_d_y,vel_d_z,acc_d_x,acc_d_y,acc_d_z,ref_mask
1524973126218348743,0.13564,1.06967,-0.134223,0,0,0,0,0,0,-0.93495,-0.000817496,-0.0258958,0.353833,10,0,-0.5,0.994172,-0.107806,-0.438932,0,0,0,1
1524973126227740948,0.135632,1.06968,-0.134252,0,0,0,0,0,0,-0.934908,-0.00071619,-0.026188,0.353922,10,0,-0.5,0.994172,-0.107807,-0.438897,0,0,0,1
1524973126237875281,0.135648,1.06968,-0.134241,0.000489923,0.00046489,-0.00104332,0,0,0,-0.934953,-0.000798199,-0.0260302,0.353815,10,0,-0.5,0.994172,-0.107806,-0.438911,0,0,0,1
1524973126247744527,0.135646,1.06968,-0.134223,-0.000205555,0.000730864,0.00209069,0,0,0,-0.934944,-0.000852352,-0.0259496,0.353843,10,0,-0.5,0.994172,-0.107807,-0.438932,0,0,0,1
1524973126257730385,0.135637,1.06968,-0.134242,0.000724872,9.7814e-05,-9.08273e-05,0.0138102,-0.0215766,0.0559871,-0.934913,-0.000778687,-0.0259055,0.353929,10,0,-0.5,0.994172,-0.107806,-0.438909,0,0,0,1
1524973126267721056,0.135633,1.06968,-0.134248,-0.00115282,2.89562e-05,-0.00148129,0.0138102,-0.0215766,0.0559871,-0.934958,-0.000588397,-0.0259671,0.353806,10,0,-0.5,0.994172,-0.107807,-0.438902,0,0,0,1
1524973126277800084,0.135633,1.06967,-0.13424,-0.00115282,2.89562e-05,-0.00148129,-0.0761247,-0.00279161,-0.0563717,-0.935001,-0.000670934,-0.0260151,0.353688,10,0,-0.5,0.994172,-0.107806,-0.438913,0,0,0,1
1524973126287731103,0.135639,1.06966,-0.13421,0.000337814,-0.00111197,0.00226969,-0.0761247,-0.00279161,-0.0563717,-0.934988,-0.000697859,-0.0258513,0.353736,10,0,-0.5,0.994172,-0.107805,-0.438948,0,0,0,1
1524973126297723138,0.135643,1.06968,-0.134222,0.000337814,-0.00111197,0.00226969,0.0882688,-0.0675608,0.222117,-0.934947,-0.000715637,-0.0260533,0.353829,10,0,-0.5,0.994172,-0.107807,-0.438933,0,0,0,1
1524973126307730468,0.135988,1.07014,-0.13428,1.89125e-05,0.000259372,-0.000722279,0.0882688,-0.0675608,0.222117,-0.934524,-0.00169477,-0.0258429,0.354957,10,0,-0.5,0.994167,-0.107856,-0.438864,0,0,0,1
1524973126317734313,0.13565,1.06967,-0.134225,0.00067336,0.000359605,-0.000192389,0.0134361,0.0589257,-0.098588,-0.934982,-0.000717046,-0.0257019,0.353761,10,0,-0.5,0.994172,-0.107806,-0.43893,0,0,0,1
1524973126327722361,0.135637,1.06967,-0.13423,0.00067336,0.000359605,-0.000192389,0.0134361,0.0589257,-0.098588,-0.934986,-0.00064236,-0.0258796,0.353738,10,0,-0.5,0.994172,-0.107806,-0.438924,0,0,0,1
1524973126337722498,0.135633,1.06967,-0.134231,-0.0010216,-0.000126601,-0.000341998,-0.100003,-0.0286863,-0.00882699,-0.935007,-0.000571355,-0.0259338,0.35368,10,0,-0.5,0.994172,-0.107806,-0.438923,0,0,0,1
1524973126347790078,0.135643,1.06967,-0.134252,-0.0010216,-0.000126601,-0.000341998,-0.100003,-0.0286863,-0.00882699,-0.934988,-0.000629907,-0.0255793,0.353755,10,0,-0.5,0.994172,-0.107806,-0.438898,0,0,0,1
1524973126357782890,0.135633,1.06967,-0.134215,-0.000472328,0.000530585,-0.000364777,0.0221324,0.0264807,-0.000917862,-0.93499,-0.000781461,-0.0259525,0.353723,10,0,-0.5,0.994172,-0.107806,-0.438942,0,0,0,1
1524973126367749848,0.13563,1.06968,-0.134227,0.000323698,0.000256757,0.000617135,0.0221324,0.0264807,-0.000917862,-0.935013,-0.000501352,-0.0260901,0.353651,10,0,-0.5,0.994172,-0.107807,-0.438928,0,0,0,1
1524973126377758355,0.135637,1.06967,-0.134232,0.000323698,0.000256757,0.000617135,0.0221324,0.0264807,-0.000917862,-0.935,-0.000661037,-0.025819,0.353705,10,0,-0.5,0.994172,-0.107806,-0.438921,0,0,0,1
1524973126387716063,0.135667,1.06967,-0.134217,0.00215517,-0.000763016,0.000571387,0.104731,-0.0515623,0.0373151,-0.934981,-0.000491572,-0.025497,0.353779,10,0,-0.5,0.994172,-0.107806,-0.43894,0,0,0,1
1524973126397736680,0.135658,1.06968,-0.134228,0.00215517,-0.000763016,0.000571387,0.104731,-0.0515623,0.0373151,-0.934991,-0.000583332,-0.0258984,0.353724,10,0,-0.5,0.994172,-0.107807,-0.438927,0,0,0,1
1524973126407787029,0.135658,1.06966,-0.134209,-0.00124873,0.000774578,-0.00163602,-0.138524,0.0625732,-0.0898318,-0.935016,-0.000620254,-0.0254637,0.353691,10,0,-0.5,0.994172,-0.107805,-0.438949,0,0,0,1
1524973126417756959,0.13565,1.06966,-0.134225,0.000176918,-0.00137267,0.00112374,-0.138524,0.0625732,-0.0898318,-0.934977,-0.000644492,-0.0256558,0.35378,10,0,-0.5,0.994172,-0.107805,-0.43893,0,0,0,1
1524973126427725808,0.135642,1.06967,-0.134228,0.000176918,-0.00137267,0.00112374,0.0852842,-0.128451,0.165092,-0.935017,-0.000593793,-0.0255964,0.353678,10,0,-0.5,0.994172,-0.107806,-0.438926,0,0,0,1
1524973126437716815,0.135669,1.06967,-0.134231,0.00118421,0.000772036,-0.000375195,0.0852842,-0.128451,0.165092,-0.934969,-0.000822508,-0.0255299,0.353808,10,0,-0.5,0.994172,-0.107807,-0.438922,0,0,0,1
