timestamp,mocap_x(ned),mocap_y(ned),mocap_z(ned),mocap_vx(ned),mocap_vy(ned),mocap_vz(ned),mocap_ax(ned),mocap_ay(ned),mocap_az(ned),mocap_q_w,mocap_q_x,mocap_q_y,mocap_q_z,pos_d_x,pos_d_y,pos_d_z,vel_d_x,vel_d_y,vel_d_z,acc_d_x,acc_d_y,acc_d_z,ref_mask
1524972408183489728,0.135621,1.06968,-0.134241,0,0,0,0,0,0,-0.934999,-0.000828846,-0.0263153,0.353671,10,0,-0.5,0.994172,-0.107806,-0.438911,0,0,0,1
1524972408192657413,0.135943,1.07014,-0.134276,0,0,0,0,0,0,-0.934493,-0.00196782,-0.0265008,0.354989,10,0,-0.5,0.994167,-0.107856,-0.438869,0,0,0,1
1524972408202745566,0.135608,1.06967,-0.134236,0.000291628,0.000455224,-0.000819759,0,0,0,-0.935001,-0.000744012,-0.0263103,0.353667,10,0,-0.5,0.994172,-0.107806,-0.438917,0,0,0,1
1524972408212648714,0.135595,1.06968,-0.134241,-0.0014566,0.00098054,-0.000540008,-0.0300412,0.0896296,-0.0765769,-0.934991,-0.000786403,-0.0263185,0.353692,10,0,-0.5,0.994172,-0.107807,-0.438911,0,0,0,1
1524972408222611980,0.135609,1.06967,-0.134226,-0.0014566,0.00098054,-0.000540008,-0.0300412,0.0896296,-0.0765769,-0.935017,-0.000799781,-0.0260201,0.353647,10,0,-0.5,0.994172,-0.107805,-0.438929,0,0,0,1
1524972408232552504,0.135599,1.06968,-0.134242,0.000230233,-8.46833e-05,-8.9976e-05,0.099857,-0.063059,0.0266409,-0.935024,-0.000821941,-0.0264354,0.353597,10,0,-0.5,0.994172,-0.107806,-0.43891,0,0,0,1
1524972408242584055,0.135635,1.06968,-0.134225,0.000230233,-8.46833e-05,-8.9976e-05,0.099857,-0.063059,0.0266409,-0.934974,-0.00100427,-0.0261589,0.35375,10,0,-0.5,0.994172,-0.107807,-0.438931,0,0,0,1
1524972408252647062,0.135612,1.06968,-0.134228,0.00125289,-0.000800106,0.000568257,0.0416062,-0.0291064,0.0267797,-0.934994,-0.000926146,-0.026275,0.353688,10,0,-0.5,0.994172,-0.107806,-0.438927,0,0,0,1
1524972408262644611,0.135599,1.06967,-0.134226,-0.00126414,0.00034306,0.000420784,0.0416062,-0.0291064,0.0267797,-0.935006,-0.000750458,-0.0262932,0.353654,10,0,-0.5,0.994172,-0.107806,-0.438929,0,0,0,1
1524972408272588691,0.135612,1.06968,-0.13421,-0.00126414,0.00034306,0.000420784,-0.150543,0.0683723,-0.00882032,-0.934992,-0.000875504,-0.0263108,0.353689,10,0,-0.5,0.994172,-0.107806,-0.438948,0,0,0,1
1524972408282609950,0.135609,1.06968,-0.134228,0.000611469,0.000311938,-0.000155969,-0.150543,0.0683723,-0.00882032,-0.934922,-0.000690867,-0.0263873,0.353869,10,0,-0.5,0.994172,-0.107806,-0.438926,0,0,0,1
1524972408292572461,0.135624,1.06967,-0.134223,0.000611469,0.000311938,-0.000155969,-0.150543,0.0683723,-0.00882032,-0.934991,-0.000899339,-0.0262085,0.3537,10,0,-0.5,0.994172,-0.107806,-0.438932,0,0,0,1
1524972408302593458,0.135597,1.06968,-0.134206,0.000583873,-0.00022277,0.000491352,0.0734125,-0.0224777,0.0028033,-0.935026,-0.000798033,-0.0264196,0.353593,10,0,-0.5,0.994172,-0.107806,-0.438953,0,0,0,1
1524972408312608870,0.13561,1.06967,-0.13421,-0.00055265,-0.000252434,0.000586008,0.0734125,-0.0224777,0.0028033,-0.935014,-0.00084236,-0.0263046,0.353634,10,0,-0.5,0.994172,-0.107806,-0.438947,0,0,0,1
1524972408322605067,0.135614,1.06967,-0.134207,0.000470078,0.000292493,0.000414365,-0.00453597,0.0205389,-0.00306875,-0.935065,-0.000851286,-0.026187,0.353508,10,0,-0.5,0.994172,-0.107806,-0.438952,0,0,0,1
