timestamp,mocap_x(ned),mocap_y(ned),mocap_z(ned),mocap_vx(ned),mocap_vy(ned),mocap_vz(ned),mocap_ax(ned),mocap_ay(ned),mocap_az(ned),mocap_q_w,mocap_q_x,mocap_q_y,mocap_q_z,pos_d_x,pos_d_y,pos_d_z,vel_d_x,vel_d_y,vel_d_z,acc_d_x,acc_d_y,acc_d_z,ref_mask
1524969735268020761,0.135636,1.06953,-0.132617,0,0,0,0,0,0,-0.933793,-0.00954774,-0.00684317,0.357621,1,0,-0.5,0,0,0,0,0,0,1
1524969735277368078,0.135626,1.06952,-0.132597,0.000776358,0.000207523,0.000855106,0,0,0,-0.933818,-0.0094443,-0.00640531,0.357568,1,0,-0.5,0,0,0,0,0,0,1
1524969735287432504,0.13571,1.06923,-0.13171,0.000776358,0.000207523,0.000855106,0,0,0,-0.9344,0.00292058,-0.000853953,0.356211,1,0,-0.5,0,0,0,0,0,0,1
1524969735297359185,0.135709,1.06922,-0.131744,0.00498526,-0.0178831,0.0513297,0,0,0,-0.934404,0.00312826,-0.0010181,0.356199,1,0,-0.5,0,0,0,0,0,0,1
1524969735307365146,0.13563,1.06953,-0.132602,-0.00466636,0.0181219,-0.0504752,0.169371,-0.727988,2.03115,-0.933803,-0.00943929,-0.00689782,0.357596,1,0,-0.5,0,0,0,0,0,0,1
1524969735317477137,0.135724,1.06923,-0.131733,-0.00466636,0.0181219,-0.0504752,0.169371,-0.727988,2.03115,-0.934404,0.00303663,-0.00110356,0.356202,1,0,-0.5,0,0,0,0,0,0,1
1524969735327390228,0.135447,1.06989,-0.133524,-0.0115597,0.0230516,-0.0582383,-0.672632,1.66419,-4.45446,-0.934913,-0.00761848,-0.0270965,0.35376,1,0,-0.5,0,0,0,0,0,0,1
1524969735337343109,0.135635,1.06954,-0.13261,0.0217288,-0.0412619,0.105388,-0.672632,1.66419,-4.45446,-0.933772,-0.00948395,-0.00678572,0.357678,1,0,-0.5,0,0,0,0,0,0,1
1524969735347379699,0.135451,1.06992,-0.133523,0.0217288,-0.0412619,0.105388,1.96444,-3.79529,9.656,-0.93487,-0.00755838,-0.0273177,0.353856,1,0,-0.5,0,0,0,0,0,0,1
1524969735357350112,0.135523,1.06963,-0.132709,-0.00711071,0.00572519,-0.00655439,-1.71367,2.79202,-6.65174,-0.935624,0.00300367,-0.0194542,0.352449,1,0,-0.5,0,0,0,0,0,0,1
1524969735367363919,0.135627,1.06951,-0.132622,0.00691942,-0.00752183,0.00604877,-1.71367,2.79202,-6.65174,-0.933815,-0.00936429,-0.00695537,0.357567,1,0,-0.5,0,0,0,0,0,0,1
1524969735377355561,0.135707,1.06922,-0.131722,0.00938806,-0.0344992,0.105564,-1.71367,2.79202,-6.65174,-0.934394,0.0029207,-0.000805273,0.356228,1,0,-0.5,0,0,0,0,0,0,1
1524969735387323850,0.135717,1.06923,-0.131718,0.00938806,-0.0344992,0.105564,0.672526,-1.63963,4.57018,-0.934385,0.00297197,-0.00101803,0.35625,1,0,-0.5,0,0,0,0,0,0,1
1524969735397382892,0.135445,1.06991,-0.133522,-0.0156741,0.0414961,-0.107572,0.672526,-1.63963,4.57018,-0.934906,-0.00745291,-0.0273899,0.353758,1,0,-0.5,0,0,0,0,0,0,1
1524969735407330941,0.13545,1.06991,-0.133517,0.000282335,2.92386e-05,0.000292386,-1.48996,4.51797,-12.671,-0.934918,-0.0075224,-0.0273658,0.353728,1,0,-0.5,0,0,0,0,0,0,1
1524969735417351927,0.135707,1.06924,-0.13171,0.0300378,-0.0783035,0.210688,2.70356,-7.08536,18.823,-0.934367,0.00303995,-0.000763049,0.356298,1,0,-0.5,0,0,0,0,0,0,1
1524969735427356707,0.135628,1.06953,-0.132595,0.0300378,-0.0783035,0.210688,2.70356,-7.08536,18.823,-0.9338,-0.00943818,-0.00653258,0.357611,1,0,-0.5,0,0,0,0,0,0,1
1524969735437346007,0.135515,1.06963,-0.132712,-0.0116324,0.0238172,-0.0607293,2.70356,-7.08536,18.823,-0.935655,0.00277397,-0.0193759,0.352372,1,0,-0.5,0,0,0,0,0,0,1
1524969735447339742,0.135445,1.06992,-0.133534,-0.00835595,0.0337995,-0.097723,-1.54097,4.49937,-12.3784,-0.934898,-0.00767104,-0.0273686,0.353775,1,0,-0.5,0,0,0,0,0,0,1
1524969735457353980,0.13543,1.06993,-0.133537,-0.000926121,0.000521054,-0.000163276,0.444866,-1.99257,5.84145,-0.934893,-0.00746997,-0.02755,0.353779,1,0,-0.5,0,0,0,0,0,0,1
1524969735467365770,0.135633,1.06954,-0.132615,0.0240547,-0.046006,0.108793,0.444866,-1.99257,5.84145,-0.933804,-0.00950598,-0.00684769,0.357594,1,0,-0.5,0,0,0,0,0,0,1
1524969735477360377,0.135505,1.06963,-0.132699,0.0240547,-0.046006,0.108793,0.444866,-1.99257,5.84145,-0.935652,0.00286736,-0.0194851,0.352373,1,0,-0.5,0,0,0,0,0,0,1
1524969735487351670,0.13572,1.06923,-0.13171,0.00516435,-0.0183047,0.0537414,0.240531,-0.743487,2.12886,-0.934397,0.00290347,-0.00100182,0.35622,1,0,-0.5,0,0,0,0,0,0,1
1524969735497358363,0.135725,1.06942,-0.132577,0.00516435,-0.0183047,0.0537414,0.240531,-0.743487,2.12886,-0.934204,-0.00944073,-0.00745573,0.356537,1,0,-0.5,0,0,0,0,0,0,1
1524969735507312961,0.135716,1.06923,-0.131725,-0.0120015,0.00756084,0.00375142,-0.688762,1.03783,-2.0058,-0.934394,0.00293424,-0.00115654,0.356227,1,0,-0.5,0,0,0,0,0,0,1
1524969735517358180,0.135627,1.06954,-0.132617,-0.0120015,0.00756084,0.00375142,-0.688762,1.03783,-2.0058,-0.933751,-0.00967835,-0.00713895,0.35772,1,0,-0.5,0,0,0,0,0,0,1
1524969735527336364,0.135638,1.06953,-0.132607,-0.0047739,0.0185652,-0.0537663,-0.688762,1.03783,-2.0058,-0.933802,-0.00957817,-0.00698582,0.357593,1,0,-0.5,0,0,0,0,0,0,1
1524969735537310806,0.135631,1.06954,-0.132606,-0.0047739,0.0185652,-0.0537663,0.293487,0.446848,-2.3356,-0.933789,-0.00962393,-0.00672651,0.357631,1,0,-0.5,0,0,0,0,0,0,1
1524969735547317035,0.135633,1.06953,-0.132598,-0.000263505,-0.00054331,0.000521578,0.293487,0.446848,-2.3356,-0.933797,-0.00945982,-0.00671605,0.357616,1,0,-0.5,0,0,0,0,0,0,1
1524969735557334006,0.135653,1.06954,-0.132608,0.0021196,-0.000380893,0.00272973,0.296861,-0.991887,2.9555,-0.933771,-0.0094654,-0.00696338,0.357678,1,0,-0.5,0,0,0,0,0,0,1
1524969735567360103,0.135627,1.06953,-0.132611,0.0021196,-0.000380893,0.00272973,0.296861,-0.991887,2.9555,-0.933778,-0.00952806,-0.00703132,0.357656,1,0,-0.5,0,0,0,0,0,0,1
1524969735577345888,0.135627,1.06953,-0.132609,-0.00165083,-0.000412709,-2.30306e-05,-0.0766944,-0.0906577,0.156239,-0.933788,-0.00964133,-0.00716528,0.357626,1,0,-0.5,0,0,0,0,0,0,1
1524969735587283385,0.135525,1.06964,-0.132702,-0.0117806,0.0123489,-0.0107758,-0.0766944,-0.0906577,0.156239,-0.935635,0.00297779,-0.0194609,0.352421,1,0,-0.5,0,0,0,0,0,0,1
1524969735597294901,0.135643,1.06954,-0.13261,-0.0117806,0.0123489,-0.0107758,-0.602505,0.75904,-0.63956,-0.933788,-0.00962559,-0.00688129,0.357632,1,0,-0.5,0,0,0,0,0,0,1
1524969735607300921,0.135645,1.06953,-0.132607,0.00100961,-0.00104674,0.00090529,0.750639,-0.786167,0.685545,-0.933756,-0.00963258,-0.0070372,0.357712,1,0,-0.5,0,0,0,0,0,0,1
1524969735617346379,0.135709,1.06923,-0.131717,0.00100961,-0.00104674,0.00090529,0.750639,-0.786167,0.685545,-0.934393,0.00301616,-0.000748857,0.35623,1,0,-0.5,0,0,0,0,0,0,1
1524969735627357068,0.135513,1.06963,-0.132707,-0.00790457,0.00638292,-0.00594472,-0.533892,0.44498,-0.410263,-0.93562,0.00288004,-0.0193605,0.352466,1,0,-0.5,0,0,0,0,0,0,1
1524969735637334000,0.135522,1.06964,-0.132707,-0.00790457,0.00638292,-0.00594472,-0.533892,0.44498,-0.410263,-0.935636,0.00311871,-0.0193719,0.352422,1,0,-0.5,0,0,0,0,0,0,1
1524969735647368218,0.135447,1.06992,-0.133519,-0.00401858,0.0172235,-0.049233,-0.533892,0.44498,-0.410263,-0.934891,-0.00754841,-0.0273985,0.353795,1,0,-0.5,0,0,0,0,0,0,1
1524969735657349483,0.135639,1.06954,-0.132609,0.0113555,-0.0221175,0.0536161,0.158298,0.441599,-1.76338,-0.933787,-0.00956563,-0.00697689,0.357635,1,0,-0.5,0,0,0,0,0,0,1
