timestamp,mocap_x(ned),mocap_y(ned),mocap_z(ned),mocap_vx(ned),mocap_vy(ned),mocap_vz(ned),mocap_ax(ned),mocap_ay(ned),mocap_az(ned),mocap_q_w,mocap_q_x,mocap_q_y,mocap_q_z,pos_d_x,pos_d_y,pos_d_z,vel_d_x,vel_d_y,vel_d_z,acc_d_x,acc_d_y,acc_d_z,ref_mask
1524972515213382577,0.135594,1.06968,-0.134245,0,0,0,0,0,0,-0.934958,-0.00100626,-0.0266747,0.353752,10,0,-0.5,0.994172,-0.107806,-0.438906,0,0,0,1
1524972515222689745,0.135606,1.06968,-0.134247,-0.00017543,0.000595175,0.000672327,0,0,0,-0.93488,-0.00102776,-0.0266688,0.353958,10,0,-0.5,0.994172,-0.107806,-0.438903,0,0,0,1
1524972515232791452,0.135599,1.06968,-0.134244,-0.000874129,-0.000164865,0.00036923,0,0,0,-0.934959,-0.000952534,-0.0266518,0.353752,10,0,-0.5,0.994172,-0.107806,-0.438907,0,0,0,1
1524972515242688166,0.135597,1.06967,-0.134245,-0.000874129,-0.000164865,0.00036923,0,0,0,-0.934916,-0.00119068,-0.0266968,0.353861,10,0,-0.5,0.994172,-0.107806,-0.438906,0,0,0,1
1524972515252658258,0.135592,1.06968,-0.134255,-0.000406186,-7.25333e-05,-0.000648266,-0.00918912,-0.0265892,-0.0525882,-0.93495,-0.000919883,-0.0266823,0.353774,10,0,-0.5,0.994172,-0.107806,-0.438894,0,0,0,1
1524972515262720462,0.135594,1.06968,-0.134262,0.000128971,2.16455e-05,-0.000445536,-0.00918912,-0.0265892,-0.0525882,-0.934876,-0.00115655,-0.0269347,0.353949,10,0,-0.5,0.994172,-0.107806,-0.438885,0,0,0,1
1524972515272694312,0.135577,1.06968,-0.134269,-0.00201203,0.000684339,-0.000784138,-0.0645344,0.0304166,-0.00546033,-0.934941,-0.00118326,-0.0268048,0.353787,10,0,-0.5,0.994172,-0.107806,-0.438878,0,0,0,1
1524972515282679122,0.1356,1.06949,-0.134629,0.00260351,-0.0225936,-0.0416441,-0.0645344,0.0304166,-0.00546033,-0.935272,0.00143126,-0.0238531,0.353123,10,0,-0.5,0.994174,-0.107787,-0.438446,0,0,0,1
1524972515292612280,0.135606,1.06967,-0.134249,0.00260351,-0.0225936,-0.0416441,-0.0645344,0.0304166,-0.00546033,-0.934896,-0.00124736,-0.0267456,0.353909,10,0,-0.5,0.994172,-0.107806,-0.438901,0,0,0,1
1524972515302629643,0.1356,1.06951,-0.134619,2.97755e-05,0.00119824,0.000558517,0.0811614,0.0204275,0.0533704,-0.93524,0.0014985,-0.0240232,0.353195,10,0,-0.5,0.994174,-0.107789,-0.438457,0,0,0,1
1524972515312682989,0.135592,1.06968,-0.134254,-0.00046223,0.0104317,0.022063,0.0811614,0.0204275,0.0533704,-0.934902,-0.00121947,-0.0268029,0.35389,10,0,-0.5,0.994172,-0.107806,-0.438895,0,0,0,1
1524972515322685167,0.13558,1.06968,-0.134237,-0.00142458,0.000353934,0.00195018,-0.0581968,-0.0337852,0.0556878,-0.934953,-0.00120393,-0.0267878,0.353756,10,0,-0.5,0.994172,-0.107807,-0.438915,0,0,0,1
1524972515332679138,0.135591,1.06967,-0.134244,0.00121723,-0.00137524,-0.000817854,-0.0581968,-0.0337852,0.0556878,-0.934945,-0.000981736,-0.0265301,0.353798,10,0,-0.5,0.994172,-0.107805,-0.438907,0,0,0,1
1524972515342601856,0.135604,1.06969,-0.134249,0.00121723,-0.00137524,-0.000817854,0.157125,-0.102845,-0.164632,-0.934934,-0.00103635,-0.0267097,0.353812,10,0,-0.5,0.994172,-0.107807,-0.438902,0,0,0,1
1524972515352623871,0.135594,1.0697,-0.134255,0.000201179,0.00151476,-0.00067363,0.157125,-0.102845,-0.164632,-0.934911,-0.00109502,-0.0267039,0.353874,10,0,-0.5,0.994172,-0.107808,-0.438893,0,0,0,1
