timestamp,mocap_x(ned),mocap_y(ned),mocap_z(ned),mocap_vx(ned),mocap_vy(ned),mocap_vz(ned),mocap_ax(ned),mocap_ay(ned),mocap_az(ned),mocap_q_w,mocap_q_x,mocap_q_y,mocap_q_z,pos_d_x,pos_d_y,pos_d_z,vel_d_x,vel_d_y,vel_d_z,acc_d_x,acc_d_y,acc_d_z,ref_mask
1524969978177229720,0.135526,1.06986,-0.133557,0.00146123,0.000227817,-0.000115688,0,0,0,-0.935387,-0.00759912,-0.0289656,0.352356,1,0,-0.5,0.628492,-0.777816,-0.439732,0,0,0,1
1524969978186597851,0.135545,1.06986,-0.133559,0.00146123,0.000227817,-0.000115688,0,0,0,-0.935419,-0.00758363,-0.0285821,0.352302,1,0,-0.5,0.628487,-0.77782,-0.439729,0,0,0,1
1524969978196672475,0.135526,1.06985,-0.133568,1.18324e-05,-0.000800963,-0.000647142,0,0,0,-0.935379,-0.00761095,-0.0287168,0.352396,1,0,-0.5,0.628497,-0.777812,-0.439719,0,0,0,1
1524969978206523983,0.135534,1.06985,-0.133557,0.000946139,0.000136135,0.00116225,-0.0204986,-0.00364856,0.0508567,-0.935388,-0.0075341,-0.028527,0.35239,1,0,-0.5,0.628493,-0.777815,-0.439731,0,0,0,1
1524969978216588722,0.135527,1.06985,-0.133555,-0.000837884,-0.00032186,0.000267633,-0.0204986,-0.00364856,0.0508567,-0.935421,-0.00748289,-0.0287842,0.352282,1,0,-0.5,0.628497,-0.777812,-0.439734,0,0,0,1
1524969978226587412,0.135507,1.06987,-0.133547,-0.00123135,0.000932226,0.000480794,-0.0879475,0.0321537,-0.0275238,-0.935418,-0.00761773,-0.0290205,0.352269,1,0,-0.5,0.6285,-0.777809,-0.439743,0,0,0,1
1524969978236534871,0.135725,1.06947,-0.132621,0.0260296,-0.0476743,0.110735,-0.0879475,0.0321537,-0.0275238,-0.934152,-0.00936153,-0.00738825,0.356676,1,0,-0.5,0.628546,-0.777772,-0.440855,0,0,0,1
1524969978246550879,0.135526,1.06984,-0.133538,-0.023554,0.0444653,-0.108348,-1.3259,2.58574,-6.46414,-0.935378,-0.00756566,-0.0286462,0.352406,1,0,-0.5,0.6285,-0.777809,-0.439754,0,0,0,1
1524969978256522432,0.135526,1.06986,-0.133562,-0.023554,0.0444653,-0.108348,-1.3259,2.58574,-6.46414,-0.935428,-0.00749898,-0.0288123,0.352262,1,0,-0.5,0.628496,-0.777813,-0.439726,0,0,0,1
1524969978266719367,0.135717,1.06947,-0.132613,0.0114887,-0.022309,0.0554706,2.10123,-4.00393,9.8229,-0.934161,-0.00937726,-0.00724613,0.356654,1,0,-0.5,0.628548,-0.777771,-0.440864,0,0,0,1
