timestamp,mocap_x(ned),mocap_y(ned),mocap_z(ned),mocap_vx(ned),mocap_vy(ned),mocap_vz(ned),mocap_ax(ned),mocap_ay(ned),mocap_az(ned),mocap_q_w,mocap_q_x,mocap_q_y,mocap_q_z,pos_d_x,pos_d_y,pos_d_z,vel_d_x,vel_d_y,vel_d_z,acc_d_x,acc_d_y,acc_d_z,ref_mask
1524972888440099785,0.135626,1.06967,-0.13425,0,0,0,0,0,0,-0.934928,-0.000761946,-0.0262771,0.353862,10,0,-0.5,0.994172,-0.107806,-0.4389,0,0,0,1
1524972888449548618,0.135634,1.06966,-0.134254,0,0,0,0,0,0,-0.93491,-0.000823547,-0.0262547,0.353912,10,0,-0.5,0.994172,-0.107805,-0.438895,0,0,0,1
1524972888459595791,0.135632,1.06967,-0.134246,0.000399795,0.000143747,0.000244369,0,0,0,-0.934936,-0.000855602,-0.0261624,0.35385,10,0,-0.5,0.994172,-0.107806,-0.438905,0,0,0,1
1524972888469561539,0.135634,1.06966,-0.134251,0.000399795,0.000143747,0.000244369,0,0,0,-0.934954,-0.000913178,-0.0260734,0.353809,10,0,-0.5,0.994172,-0.107805,-0.438899,0,0,0,1
1524972888479522673,0.135634,1.06967,-0.134245,7.27109e-05,4.3088e-05,9.78456e-05,0,0,0,-0.934924,-0.000722734,-0.0261304,0.353884,10,0,-0.5,0.994172,-0.107806,-0.438907,0,0,0,1
1524972888489570385,0.13563,1.06968,-0.134251,0.00116982,-0.000494789,0.000689171,0.0307612,-0.0255083,0.017769,-0.934915,-0.000896886,-0.0261924,0.353902,10,0,-0.5,0.994172,-0.107807,-0.438899,0,0,0,1
1524972888499514213,0.135628,1.06968,-0.134254,-0.000932071,0.000512008,-0.00090593,0.0307612,-0.0255083,0.017769,-0.934948,-0.000762778,-0.0262269,0.353812,10,0,-0.5,0.994172,-0.107807,-0.438896,0,0,0,1
1524972888509561740,0.135645,1.06966,-0.134247,-0.000932071,0.000512008,-0.00090593,-0.084713,0.0405771,-0.0642876,-0.93493,-0.000906566,-0.0259188,0.353884,10,0,-0.5,0.994172,-0.107805,-0.438904,0,0,0,1
1524972888519500532,0.135631,1.06967,-0.134252,0.000170275,-0.000510825,0.00011263,-0.084713,0.0405771,-0.0642876,-0.934905,-0.000647211,-0.0261746,0.353932,10,0,-0.5,0.994172,-0.107806,-0.438898,0,0,0,1
1524972888529510778,0.135634,1.06967,-0.134238,0.000170275,-0.000510825,0.00011263,-0.084713,0.0405771,-0.0642876,-0.934901,-0.000914053,-0.0262271,0.353937,10,0,-0.5,0.994172,-0.107806,-0.438914,0,0,0,1
1524972888539565473,0.135621,1.06966,-0.134245,-7.90465e-05,0.00012079,0.00120168,0.0337182,-0.015464,0.0833094,-0.934948,-0.000852389,-0.0262253,0.353814,10,0,-0.5,0.994172,-0.107804,-0.438906,0,0,0,1
1524972888549573802,0.135628,1.06967,-0.134243,-0.000113941,-6.51092e-05,-0.000665561,0.0337182,-0.015464,0.0833094,-0.934963,-0.000866031,-0.0260335,0.353789,10,0,-0.5,0.994172,-0.107806,-0.438909,0,0,0,1
1524972888559528400,0.135634,1.06967,-0.134252,-0.000113941,-6.51092e-05,-0.000665561,-0.00141039,-0.00751379,-0.0754714,-0.934936,-0.000830941,-0.0259484,0.353866,10,0,-0.5,0.994172,-0.107806,-0.438898,0,0,0,1
1524972888569509332,0.135636,1.06966,-0.134224,0.000488361,-0.000677939,0.0010702,-0.00141039,-0.00751379,-0.0754714,-0.934917,-0.000817613,-0.0260016,0.353913,10,0,-0.5,0.994172,-0.107805,-0.438931,0,0,0,1
1524972888579529324,0.135612,1.06967,-0.134243,0.000488361,-0.000677939,0.0010702,-0.00141039,-0.00751379,-0.0754714,-0.934948,-0.000749304,-0.026277,0.35381,10,0,-0.5,0.994172,-0.107805,-0.438908,0,0,0,1
1524972888589509567,0.13563,1.06967,-0.134243,0.000384,0.000121451,-0.000216112,0.0195426,0.00732189,0.0176394,-0.934941,-0.00077655,-0.0260549,0.353846,10,0,-0.5,0.994172,-0.107806,-0.438909,0,0,0,1
1524972888599515658,0.135627,1.06967,-0.134226,-0.000936934,0.000413951,0.000133056,0.0195426,0.00732189,0.0176394,-0.934891,-0.000667991,-0.026163,0.353969,10,0,-0.5,0.994172,-0.107805,-0.438929,0,0,0,1
1524972888609552850,0.135633,1.06967,-0.13424,-0.000936934,0.000413951,0.000133056,-0.0540931,0.011978,0.0142986,-0.934956,-0.000645656,-0.0260206,0.353807,10,0,-0.5,0.994172,-0.107806,-0.438912,0,0,0,1
1524972888619493592,0.135628,1.06968,-0.134248,9.80123e-06,0.000513228,-0.00131871,-0.0540931,0.011978,0.0142986,-0.934916,-0.000760185,-0.0260237,0.353912,10,0,-0.5,0.994172,-0.107806,-0.438903,0,0,0,1
1524972888629525133,0.135642,1.06967,-0.134247,0.00177496,-0.000343195,0.000142998,0.161737,-0.0451562,0.000592955,-0.934902,-0.000749956,-0.0261067,0.353945,10,0,-0.5,0.994172,-0.107806,-0.438904,0,0,0,1
1524972888639540869,0.13563,1.06967,-0.134242,-0.00234623,1.3883e-05,0.00301435,-0.246768,0.0213811,0.17193,-0.934918,-0.000855241,-0.0261064,0.353902,10,0,-0.5,0.994172,-0.107806,-0.43891,0,0,0,1
1524972888649495298,0.135622,1.06966,-0.134199,-3.51408e-05,-0.000924757,0.00133812,-0.246768,0.0213811,0.17193,-0.934939,-0.000809831,-0.0260671,0.35385,10,0,-0.5,0.994172,-0.107805,-0.438961,0,0,0,1
