timestamp,ctrl_output_x(ned),ctrl_output_y(ned),ctrl_output_z(ned),U1,q_d_w,q_d_x,q_d_y,q_d_z
1524971544653906183,3.9767,-0.431151,-12.4386,0.37471,0.98792,-0.0163042,-0.154081,-0.00254288
1524971544670580046,3.93709,-0.740986,-12.1334,0.365324,0.987304,-0.0286513,-0.156174,-0.00453212
1524971544678690418,3.93707,-0.741169,-12.1329,0.365321,0.987302,-0.0286595,-0.156179,-0.00453358
1524971544686902264,4.04362,-0.155591,-12.5145,0.377128,0.987798,-0.00584295,-0.155626,-0.000920545
1524971544695221768,4.04362,-0.155593,-12.5145,0.377203,0.987799,-0.00584299,-0.155625,-0.000920545
1524971544703517240,4.50313,-0.310228,-12.6364,0.379626,0.985321,-0.0113916,-0.170319,-0.00196912
1524971544720593755,2.97766,-1.66764,-12.3843,0.372648,0.990945,-0.0645946,-0.117457,-0.00765639
1524971544728720754,2.97768,-1.66746,-12.3865,0.373271,0.990949,-0.0645771,-0.117437,-0.00765303
1524971544736879019,3.83512,0.280052,-12.2685,0.370301,0.988489,0.010767,-0.1509,0.00164366
1524971544745546580,3.93482,0.323619,-12.4153,0.374689,0.988172,0.0122752,-0.152846,0.00189867
1524971544753875400,4.61762,-0.17867,-12.5302,0.377194,0.984436,-0.00658534,-0.175619,-0.00117479
1524971544770575145,4.82127,-0.181258,-12.6401,0.379448,0.983426,-0.00658786,-0.181186,-0.00121374
1524971544778683438,4.71259,-0.222849,-12.5185,0.375664,0.983806,-0.00819462,-0.179044,-0.00149135
1524971544786793679,3.38384,-0.697722,-12.4236,0.375074,0.990811,-0.0268249,-0.132521,-0.00358783
1524971544795241556,3.36836,-0.632694,-12.2996,0.371306,0.990777,-0.0245629,-0.133214,-0.00330259
1524971544804034494,4.09805,-0.427229,-12.4664,0.37549,0.987287,-0.016067,-0.158112,-0.0025731
1524971544812314522,4.09805,-0.427182,-12.4689,0.374973,0.987292,-0.0160625,-0.158083,-0.00257189
1524971544828743423,4.40954,-0.335369,-12.6278,0.380024,0.985847,-0.0123573,-0.167176,-0.0020955
1524971544836951235,4.33807,-0.356816,-12.5231,0.376338,0.986043,-0.0132713,-0.165948,-0.00223352
1524971544845797388,2.88188,-0.894909,-12.111,0.366098,0.992547,-0.0356288,-0.116465,-0.00418067
