timestamp,mocap_x(ned),mocap_y(ned),mocap_z(ned),mocap_vx(ned),mocap_vy(ned),mocap_vz(ned),mocap_ax(ned),mocap_ay(ned),mocap_az(ned),mocap_q_w,mocap_q_x,mocap_q_y,mocap_q_z,pos_d_x,pos_d_y,pos_d_z,vel_d_x,vel_d_y,vel_d_z,acc_d_x,acc_d_y,acc_d_z,ref_mask
1524970169754202307,0.135517,1.06987,-0.133587,0,0,0,0,0,0,-0.935362,-0.00743599,-0.0287669,0.352442,10,0,-0.5,0.99417,-0.107825,-0.439695,0,0,0,1
1524970169763507432,0.135529,1.06986,-0.133585,0.0013896,-0.00132473,0.000254362,0,0,0,-0.935467,-0.00734756,-0.028787,0.352164,10,0,-0.5,0.99417,-0.107824,-0.439698,0,0,0,1
1524970169773584462,0.135511,1.06989,-0.133589,0.0013896,-0.00132473,0.000254362,0,0,0,-0.935439,-0.00743668,-0.0289545,0.352222,10,0,-0.5,0.99417,-0.107826,-0.439693,0,0,0,1
1524970169783491879,0.135532,1.06987,-0.133583,0.000207688,0.000673384,0.00011711,0,0,0,-0.935423,-0.00771101,-0.0288127,0.35227,10,0,-0.5,0.99417,-0.107825,-0.4397,0,0,0,1
1524970169793502277,0.135518,1.06988,-0.133594,-0.00082838,0.000150615,-0.0006688,-0.0483017,0.0816576,-0.00560912,-0.935428,-0.00761945,-0.0288724,0.352254,10,0,-0.5,0.99417,-0.107825,-0.439687,0,0,0,1
1524970169803506122,0.135529,1.06986,-0.133578,-0.00082838,0.000150615,-0.0006688,-0.0483017,0.0816576,-0.00560912,-0.935452,-0.00743468,-0.0286258,0.352215,10,0,-0.5,0.99417,-0.107824,-0.439706,0,0,0,1
1524970169813494394,0.135516,1.06988,-0.133597,-0.000166142,0.000275468,-0.000148925,-0.0145185,-0.0154539,-0.010332,-0.935444,-0.0074316,-0.028882,0.352215,10,0,-0.5,0.99417,-0.107825,-0.439684,0,0,0,1
1524970169823530422,0.135512,1.06988,-0.133595,-0.000166142,0.000275468,-0.000148925,-0.0145185,-0.0154539,-0.010332,-0.935433,-0.00752446,-0.0288273,0.352247,10,0,-0.5,0.99417,-0.107826,-0.439687,0,0,0,1
1524970169833550943,0.135523,1.06989,-0.133594,0.000451705,0.000501693,0.000192679,-0.0145185,-0.0154539,-0.010332,-0.935445,-0.00756178,-0.0288728,0.352209,10,0,-0.5,0.99417,-0.107826,-0.439688,0,0,0,1
1524970169843505431,0.135521,1.06988,-0.133597,0.000451705,0.000501693,0.000192679,0.0255382,0.00935079,0.0141199,-0.935431,-0.00745226,-0.0287599,0.35226,10,0,-0.5,0.99417,-0.107825,-0.439684,0,0,0,1
1524970169853550657,0.13552,1.06986,-0.133592,-0.000828226,-0.000723341,3.52629e-05,-0.0763511,-0.0730764,-0.00939028,-0.935447,-0.00753732,-0.0287556,0.352216,10,0,-0.5,0.99417,-0.107824,-0.43969,0,0,0,1
1524970169863494385,0.135555,1.06987,-0.133641,0.00275882,-0.00045159,-0.00291294,-0.0763511,-0.0730764,-0.00939028,-0.935409,-0.00731679,-0.0286,0.352333,10,0,-0.5,0.99417,-0.107825,-0.43963,0,0,0,1
1524970169873535013,0.135621,1.06982,-0.133613,0.00275882,-0.00045159,-0.00291294,0.215197,0.0163031,-0.176871,-0.9353,-0.00719852,-0.0278841,0.352683,10,0,-0.5,0.99417,-0.107821,-0.439664,0,0,0,1
1524970169883481760,0.135496,1.06988,-0.133614,-0.00349923,0.000650362,0.00164976,0.215197,0.0163031,-0.176871,-0.935468,-0.00748442,-0.028984,0.352141,10,0,-0.5,0.99417,-0.107825,-0.439664,0,0,0,1
1524970169893488251,0.135532,1.06988,-0.133581,-0.00349923,0.000650362,0.00164976,-0.369569,0.0650758,0.26945,-0.935405,-0.00755431,-0.0289702,0.352308,10,0,-0.5,0.99417,-0.107826,-0.439703,0,0,0,1
