timestamp,ctrl_output_x(ned),ctrl_output_y(ned),ctrl_output_z(ned),U1,q_d_w,q_d_x,q_d_y,q_d_z
1524969846182361603,3.14251,-3.88904,-11.9987,0.359032,0.798681,-0.0936497,-0.388689,-0.243466
1524969846190635048,3.14314,-3.88853,-12.0096,0.368353,0.79872,-0.09356,-0.388626,-0.243422
1524969846198843208,3.12796,-3.90075,-12.0859,0.361321,0.798379,-0.0933884,-0.388021,-0.244292
1524969846215411841,2.37534,-1.3101,-15.1875,0.460461,0.845586,-0.0251062,-0.341173,-0.142787
1524969846224018228,2.58058,-1.80378,-15.3524,0.464331,0.836546,-0.0343963,-0.348057,-0.171211
1524969846232332125,2.59435,-4.27427,-4.45261,0.13302,0.738904,-0.215998,-0.469443,-0.28923
1524969846240503261,2.61276,-4.26303,-4.37685,0.129481,0.738447,-0.217191,-0.471662,-0.288649
1524969846248927661,3.08112,-3.93785,-12.1626,0.363702,0.797045,-0.0939251,-0.387149,-0.247028
1524969846265580537,3.48752,-3.5829,-15.1251,0.460606,0.813476,-0.0691213,-0.374605,-0.220222
1524969846273910614,3.44701,-3.42918,-14.8185,0.454654,0.815337,-0.0674196,-0.374392,-0.216251
1524969846282216938,2.41561,-2.11551,-14.836,0.453055,0.826084,-0.0421767,-0.350792,-0.199384
1524969846290301775,2.4856,-2.33069,-14.8605,0.453601,0.822219,-0.0464812,-0.353626,-0.207977
1524969846298654735,2.8409,-4.11452,-7.85916,0.237482,0.776515,-0.142211,-0.420142,-0.264935
1524969846315572734,2.92871,-4.05249,-7.99717,0.241777,0.780009,-0.137714,-0.420034,-0.259772
1524969846324235207,2.95885,-4.03053,-8.93805,0.270667,0.784936,-0.125344,-0.410514,-0.256743
1524969846332087290,2.32894,-1.84014,-14.9722,0.455335,0.831497,-0.0362472,-0.346538,-0.186398
1524969846340690455,2.4222,-2.02892,-15.223,0.460371,0.828512,-0.0393773,-0.348756,-0.193759
1524969846348906575,2.91744,-4.06061,-7.67453,0.235705,0.778035,-0.142447,-0.423667,-0.260953
1524969846365393518,3.29227,-3.7631,-13.9976,0.419781,0.806253,-0.0785028,-0.378757,-0.23337
1524969846373804033,3.25553,-3.67355,-14.3111,0.43331,0.807643,-0.0751593,-0.376149,-0.231663
1524969846381981578,2.91882,-3.20399,-14.2053,0.430687,0.81085,-0.0665139,-0.368912,-0.227921
1524969846390325992,2.98983,-3.37672,-13.6181,0.408938,0.808116,-0.0728188,-0.373837,-0.231618
1524969846398736841,3.0429,-3.96746,-10.098,0.300966,0.791318,-0.111238,-0.401244,-0.250687
1524969846415287343,1.81308,-1.53062,-14.9058,0.455595,0.82941,-0.0305666,-0.337626,-0.194438
1524969846424087608,1.99182,-1.86495,-14.9221,0.45201,0.82366,-0.0373152,-0.343377,-0.207451
1524969846432331160,2.85877,-4.10212,-5.88698,0.172109,0.763863,-0.173822,-0.44842,-0.268512
1524969846440777948,2.87262,-4.09244,-6.54344,0.197216,0.769595,-0.161433,-0.438161,-0.265882
1524969846448866623,2.72975,-2.70891,-15.2342,0.459604,0.818443,-0.0526637,-0.358527,-0.215162
1524969846465246824,2.92083,-4.05817,-7.69345,0.232461,0.778243,-0.142078,-0.423496,-0.260727
1524969846473683083,2.93901,-4.04502,-8.36121,0.252962,0.781993,-0.13274,-0.416142,-0.258635
1524969846482472733,3.00655,-3.99508,-9.73686,0.289413,0.789126,-0.115632,-0.403827,-0.253133
1524969846490606790,3.00674,-3.99493,-9.74247,0.295317,0.789149,-0.115572,-0.403781,-0.253117
1524969846498878024,2.73801,-2.75369,-14.8826,0.448769,0.817418,-0.0547559,-0.360285,-0.216879
1524969846515212494,3.25116,-3.56673,-14.4292,0.439233,0.809632,-0.0723856,-0.374764,-0.228204
1524969846524046425,3.3029,-3.75377,-13.4804,0.403909,0.805941,-0.0809863,-0.381455,-0.232881
1524969846531904381,2.82118,-4.12807,-5.81625,0.173413,0.761996,-0.176579,-0.448763,-0.270872
1524969846540390786,2.83176,-4.12082,-6.4217,0.188083,0.767363,-0.164956,-0.439146,-0.268505
1524969846548846758,2.97911,-2.87525,-15.7166,0.473794,0.819535,-0.0539658,-0.360966,-0.211844
1524969846565457945,3.0664,-3.94933,-12.0592,0.360605,0.796402,-0.0949654,-0.387646,-0.247948
1524969846573666512,3.08115,-3.93783,-12.4113,0.377165,0.797463,-0.0922595,-0.385683,-0.246897
1524969846581880324,3.15487,-3.53082,-14.5478,0.442964,0.808887,-0.0713292,-0.372801,-0.230468
1524969846590512766,3.24931,-3.71952,-13.8656,0.41587,0.806214,-0.0783612,-0.378546,-0.233532
1524969846598897103,3.25748,-3.5448,-14.5806,0.443986,0.81028,-0.071228,-0.37399,-0.22718
1524969846615640730,2.87129,-4.09337,-8.16191,0.241373,0.778937,-0.137256,-0.417228,-0.262754
1524969846624019467,2.86701,-4.09637,-7.82803,0.23116,0.7772,-0.141859,-0.420953,-0.263534
1524969846631944649,3.05087,-3.96134,-9.7145,0.288805,0.790461,-0.11467,-0.404586,-0.250571
1524969846640608724,3.06091,-3.95359,-10.0433,0.298822,0.791735,-0.111274,-0.401912,-0.249678
1524969846648793050,3.26175,-3.75846,-14.0579,0.431047,0.805933,-0.0781795,-0.378047,-0.234278
1524969846665523818,3.16667,-3.86939,-12.2009,0.37092,0.799789,-0.0917287,-0.387652,-0.241901
1524969846673926480,3.1655,-3.87035,-12.1829,0.364164,0.799722,-0.091875,-0.387752,-0.241981
1524969846682013312,3.13502,-3.89508,-12.033,0.365605,0.798507,-0.0935876,-0.38841,-0.243898
1524969846690463413,3.14931,-3.88354,-12.365,0.375981,0.799521,-0.0910456,-0.38652,-0.242867
1524969846698848735,2.86008,-4.10121,-7.65928,0.22591,0.77611,-0.14443,-0.422841,-0.264216
1524969846715626414,3.30967,-3.32045,-15.0025,0.451036,0.815542,-0.0647582,-0.371092,-0.217112
1524969846723765415,3.26896,-3.23785,-15.2735,0.465448,0.816697,-0.0621347,-0.368843,-0.215416
1524969846732290382,3.24911,-3.20535,-15.3228,0.4698,0.817048,-0.0613438,-0.368161,-0.214888
1524969846740745793,3.44471,-3.61684,-15.0871,0.457604,0.812249,-0.070047,-0.374501,-0.222877
1524969846749174918,2.79707,-4.14444,-8.99486,0.272236,0.779976,-0.129081,-0.407639,-0.265678
1524969846765667472,3.34654,-3.71493,-13.9922,0.429114,0.807928,-0.0773636,-0.379125,-0.229905
1524969846773707437,3.34591,-3.71549,-13.9813,0.419257,0.807896,-0.0774318,-0.379175,-0.229949
1524969846782088958,2.73848,-4.18339,-5.3506,0.155749,0.754708,-0.18923,-0.455125,-0.277153
1524969846790623283,2.77199,-4.16126,-6.5911,0.197134,0.766664,-0.16402,-0.435348,-0.271387
1524969846798854612,2.09694,-0.952407,-14.9345,0.453185,0.851294,-0.0185093,-0.334423,-0.121443
1524969846815676749,2.8,-4.14246,-6.86709,0.201806,0.769483,-0.158438,-0.431987,-0.269172
1524969846823779004,2.80903,-4.13634,-7.15801,0.210692,0.771623,-0.153486,-0.428226,-0.268029
1524969846832117233,3.33222,-3.72778,-13.6873,0.410212,0.807114,-0.0792388,-0.380576,-0.230932
1524969846840448814,3.33255,-3.72748,-13.6928,0.416551,0.807131,-0.0792024,-0.38055,-0.230909
1524969846848791707,3.30434,-3.75251,-14.5005,0.441435,0.807193,-0.0757716,-0.376437,-0.232442
1524969846865620452,3.39735,-3.66852,-14.5109,0.439324,0.81008,-0.0737642,-0.376923,-0.226429
1524969846873841677,3.3332,-3.7269,-13.5888,0.413435,0.80702,-0.0797353,-0.381094,-0.230905
1524969846882318205,2.96726,-4.02435,-7.84998,0.235547,0.780527,-0.138495,-0.422412,-0.257797
1524969846890284604,2.96717,-4.02441,-7.85049,0.23734,0.780527,-0.13849,-0.422405,-0.257801
1524969846898772705,2.84649,-4.11065,-10.6444,0.317392,0.786514,-0.111104,-0.394794,-0.261321
1524969846915193084,3.31643,-3.74183,-14.0308,0.420765,0.807041,-0.0778192,-0.378746,-0.231824
1524969846923891610,3.34311,-3.71801,-14.3561,0.436896,0.808237,-0.075651,-0.377338,-0.230007
1524969846932061100,3.37851,-3.68587,-14.3922,0.431822,0.80937,-0.0747246,-0.377376,-0.2277
1524969846940381914,3.33136,-3.72855,-13.706,0.411231,0.807111,-0.07916,-0.380474,-0.230981
1524969846948673024,2.90915,-4.06655,-7.68547,0.226775,0.777826,-0.142552,-0.423388,-0.261405
1524969846965591359,1.86584,-0.344474,-14.8938,0.45657,0.862462,-0.00665052,-0.32589,-0.0526264
1524969846974406980,2.13617,-1.0065,-15.1772,0.460479,0.850401,-0.0192639,-0.334864,-0.125302
1524969846982278535,2.51398,-4.32202,-4.53494,0.131045,0.737329,-0.217093,-0.465338,-0.293086
1524969846990462056,2.53639,-4.30891,-4.73787,0.141749,0.740794,-0.211108,-0.461742,-0.290831
1524969846998729209,2.46576,-1.18215,-14.8134,0.448682,0.849281,-0.0231011,-0.342552,-0.127258
1524969847015590426,3.03885,-3.97057,-10.4255,0.316387,0.79206,-0.108388,-0.398587,-0.250648
1524969847023890828,3.05061,-3.96154,-10.7006,0.32841,0.793111,-0.105725,-0.396629,-0.249747
1524969847032079270,3.26357,-3.78802,-14.1228,0.429683,0.805509,-0.0784726,-0.377971,-0.235132
1524969847040062878,3.23436,-3.813,-13.4718,0.407574,0.803801,-0.0825296,-0.381028,-0.237185
1524969847048787397,3.02534,-3.98087,-10.3759,0.31351,0.791506,-0.109167,-0.398817,-0.251474
1524969847065654249,2.66169,-2.36189,-15.6056,0.476358,0.825068,-0.0447118,-0.353393,-0.201113
1524969847073820633,2.66201,-2.36226,-15.6049,0.474174,0.825065,-0.0447205,-0.353402,-0.201117
1524969847082270935,2.83743,-4.11691,-8.19736,0.247791,0.778012,-0.137774,-0.416288,-0.264579
1524969847090515071,2.83765,-4.11677,-8.20268,0.2515,0.778043,-0.137699,-0.416234,-0.264559
1524969847099090279,3.21803,-3.82678,-12.3337,0.374834,0.801615,-0.0896757,-0.387281,-0.238692
1524969847115507737,3.05115,-3.96112,-12.0978,0.361706,0.795991,-0.0950383,-0.387279,-0.248817
1524969847124044994,3.05758,-3.95616,-12.1172,0.368194,0.796227,-0.0947615,-0.387219,-0.248432
1524969847132301718,3.19396,-3.8469,-12.2963,0.367689,0.800802,-0.0904743,-0.387305,-0.24019
1524969847140548015,3.19561,-3.84552,-12.2964,0.373777,0.800854,-0.0904352,-0.387318,-0.240089
1524969847149142082,2.93639,-4.04693,-7.64464,0.225458,0.778487,-0.142274,-0.424368,-0.259922
1524969847165633187,3.15178,-3.26294,-15.1305,0.455173,0.814343,-0.0634153,-0.368251,-0.220807
1524969847173714015,3.15215,-3.2634,-15.1304,0.455638,0.81434,-0.0634243,-0.368259,-0.220811
1524969847182157809,3.12922,-3.89974,-12.1873,0.364477,0.798594,-0.092675,-0.387414,-0.244163
1524969847190518527,3.1301,-3.89903,-12.1684,0.364332,0.79859,-0.0927814,-0.387536,-0.24412
1524969847198978319,2.658,-2.56979,-14.8571,0.453187,0.819961,-0.0511758,-0.357825,-0.211924
1524969847215626617,2.96755,-4.02413,-8.26249,0.249964,0.782473,-0.13313,-0.417675,-0.257142
1524969847224189135,2.96711,-4.02446,-8.25151,0.249498,0.78241,-0.133281,-0.417789,-0.257184
1524969847232311936,3.13559,-3.89462,-12.1596,0.364043,0.798746,-0.0927159,-0.387637,-0.243796
1524969847240566576,3.13884,-3.892,-12.1139,0.366067,0.798769,-0.0929497,-0.387944,-0.243625
1524969847248631962,3.17372,-3.86361,-11.8805,0.364375,0.799444,-0.0937349,-0.389715,-0.241644
1524969847265495842,2.99694,-4.00229,-10.6432,0.326491,0.791279,-0.107533,-0.396466,-0.2529
1524969847273612634,3.00642,-3.99518,-10.922,0.325838,0.792233,-0.104955,-0.394544,-0.252146
1524969847282130203,3.30976,-3.74773,-13.8976,0.416666,0.806676,-0.078639,-0.379363,-0.232295
1524969847290857643,3.30758,-3.74965,-13.9021,0.416877,0.806614,-0.0786627,-0.379326,-0.232432
1524969847298784957,3.12456,-3.90348,-12.2735,0.367104,0.798594,-0.0922053,-0.386856,-0.244397
1524969847315631801,2.95064,-4.03655,-7.58772,0.223743,0.778643,-0.142624,-0.425327,-0.259204
1524969847323563159,2.95061,-4.03657,-7.58791,0.223737,0.778643,-0.142622,-0.425324,-0.259205
1524969847332129387,2.68735,-2.35452,-15.3595,0.468778,0.825552,-0.0452144,-0.354434,-0.199562
1524969847340549047,2.83469,-2.64296,-15.4435,0.465843,0.821787,-0.0504966,-0.358375,-0.207456
1524969847348647842,2.87201,-4.09287,-5.62242,0.169017,0.76185,-0.178503,-0.453406,-0.268614
1524969847365466252,2.99246,-2.71455,-15.1096,0.460904,0.822606,-0.0527471,-0.362059,-0.204192
1524969847373722821,3.01626,-2.77541,-14.8934,0.451789,0.821588,-0.0546721,-0.363705,-0.206039
1524969847382357375,3.0247,-3.98135,-10.9608,0.332817,0.792898,-0.104198,-0.39446,-0.251063
1524969847390441314,3.0247,-3.98136,-10.9608,0.332854,0.792898,-0.104199,-0.39446,-0.251064
1524969847398747148,3.15348,-3.88015,-11.5234,0.347951,0.798132,-0.0967553,-0.391866,-0.243077
1524969847415463042,3.11182,-3.91364,-12.7761,0.388538,0.798998,-0.0892549,-0.383861,-0.244909
1524969847423910694,3.11833,-3.90846,-12.7687,0.388149,0.79919,-0.08916,-0.383952,-0.244526
1524969847431847503,3.21458,-3.82969,-12.2623,0.372722,0.801389,-0.0902174,-0.387685,-0.238941
1524969847440751937,3.20838,-3.83488,-12.2327,0.371767,0.801145,-0.0905542,-0.387814,-0.239337
1524969847448686199,3.10129,-3.92199,-12.0999,0.362241,0.797568,-0.0938994,-0.387703,-0.245872
1524969847465634149,3.1402,-3.89091,-12.2049,0.365022,0.798968,-0.0923075,-0.387401,-0.243496
1524969847474105218,3.14335,-3.88836,-12.2326,0.371738,0.799113,-0.0920516,-0.387261,-0.243292
1524969847482216706,3.17496,-3.8626,-12.4297,0.371873,0.800428,-0.0900468,-0.386349,-0.241283
1524969847490501798,3.15738,-3.87698,-12.0624,0.361018,0.799259,-0.0928717,-0.388424,-0.242536
1524969847498837305,3.38967,-3.51402,-14.8882,0.45354,0.813091,-0.0689576,-0.373986,-0.221293
1524969847515500211,2.77952,-4.15623,-3.87416,0.110116,0.736273,-0.223111,-0.488756,-0.282248
1524969847523811451,2.79561,-4.14543,-4.50517,0.12937,0.74641,-0.2063,-0.474062,-0.277691
1524969847532229615,3.16329,-2.67742,-15.0848,0.460098,0.825767,-0.0518153,-0.363967,-0.195592
1524969847540394277,3.16388,-2.67788,-15.0846,0.457981,0.825766,-0.0518244,-0.363979,-0.195591
1524969847548831719,3.02776,-3.97903,-8.43653,0.253463,0.785146,-0.129192,-0.416718,-0.253394
1524969847565426409,2.95904,-4.03039,-10.3243,0.307968,0.789275,-0.111287,-0.398452,-0.255323
1524969847573611224,2.95921,-4.03027,-10.3298,0.313484,0.789295,-0.111233,-0.398411,-0.255308
1524969847582033681,3.3215,-3.73733,-14.2031,0.42609,0.807397,-0.0768535,-0.377939,-0.231443
1524969847590406718,3.31901,-3.73954,-14.17,0.424988,0.807282,-0.0770693,-0.378084,-0.231613
1524969847598667401,3.13603,-3.89427,-12.0932,0.361523,0.798645,-0.0931542,-0.388047,-0.243805
1524969847615706995,3.3022,-3.7544,-14.6748,0.444327,0.807311,-0.0749923,-0.37563,-0.232525
1524969847623868002,3.26401,-3.78765,-13.9962,0.420166,0.805375,-0.079108,-0.378586,-0.235148
1524969847632244276,3.34358,-3.71759,-14.9892,0.456466,0.808908,-0.0727132,-0.374456,-0.22979
1524969847640576512,3.34362,-3.71755,-14.9885,0.453896,0.808909,-0.0727155,-0.37446,-0.229788
1524969847648850708,3.0684,-3.94777,-10.5725,0.324517,0.79336,-0.106369,-0.39779,-0.248801
1524969847665586272,2.63035,-4.25221,-4.71466,0.136014,0.743659,-0.208008,-0.464847,-0.285898
1524969847673649468,2.65928,-4.23417,-4.06648,0.11608,0.735327,-0.223365,-0.48027,-0.287911
1524969847682330227,3.77668,-3.27669,-15.3257,0.460728,0.822499,-0.0617811,-0.37516,-0.199191
1524969847690670158,3.79278,-3.25803,-15.344,0.460808,0.823005,-0.0613256,-0.375156,-0.197935
1524969847698805029,3.12688,-3.90162,-12.5592,0.385026,0.799133,-0.0902932,-0.385203,-0.244115
1524969847715634035,3.46791,-3.60189,-15.5425,0.470902,0.813255,-0.0678169,-0.372701,-0.221449
1524969847723984784,3.38736,-3.67774,-15.3813,0.462603,0.81063,-0.0701283,-0.372993,-0.226844
1524969847732289613,2.76573,-4.16542,-3.84732,0.114535,0.735353,-0.224466,-0.489013,-0.283226
1524969847740635575,2.78303,-4.15388,-4.84846,0.145102,0.750458,-0.198684,-0.466245,-0.276756
1524969847748800971,2.7255,-2.24676,-15.3902,0.46483,0.828595,-0.0429302,-0.353793,-0.191916
1524969847765321635,2.96292,-4.02755,-7.94609,0.23905,0.780859,-0.137347,-0.421202,-0.257892
1524969847773786994,2.97655,-4.01748,-8.61295,0.260725,0.784243,-0.128595,-0.414055,-0.256137
1524969847782090273,3.11763,-3.21299,-15.5181,0.473119,0.815045,-0.0610194,-0.36594,-0.220134
1524969847790571380,3.1939,-3.37387,-14.9792,0.450474,0.812802,-0.0661687,-0.370217,-0.223367
1524969847798960823,3.29797,-3.75811,-14.7939,0.450524,0.807302,-0.0745254,-0.375074,-0.232757
1524969847815533355,2.79118,-4.14841,-4.02869,0.114853,0.739197,-0.218501,-0.485219,-0.280603
1524969847824056090,2.80335,-4.1402,-4.66736,0.134844,0.748839,-0.20208,-0.470679,-0.276441
1524969847831912256,3.45901,-3.61043,-15.1895,0.462714,0.81266,-0.0694557,-0.374174,-0.222137
1524969847840826797,3.457,-3.61236,-15.1862,0.456598,0.812595,-0.0695121,-0.374179,-0.222273
1524969847848785423,3.13207,-3.89745,-12.3759,0.370712,0.799,-0.091362,-0.386311,-0.243896
1524969847865585974,3.15006,-3.88293,-12.3188,0.368953,0.799468,-0.0913306,-0.386801,-0.242845
