timestamp,ctrl_output_x(ned),ctrl_output_y(ned),ctrl_output_z(ned),U1,q_d_w,q_d_x,q_d_y,q_d_z
1524921723178123108,3.14298,-3.88866,2.15054e+246,-6.58543e+244,-nan,-nan,0,-nan
1524921723186003909,3.14299,-3.88865,2.15054e+246,-6.58548e+244,-nan,-nan,0,-nan
1524921723194789399,2.94129,-4.04336,-12.4395,0.372865,0.793113,-0.0950659,-0.384368,-0.254905
1524921723203232003,2.96949,-4.0227,-12.3888,0.371323,0.793918,-0.0948165,-0.384886,-0.253345
1524921723211364596,3.33951,-3.72124,-11.7134,0.350443,0.804303,-0.0908192,-0.392331,-0.231333
1524921723228062426,2.40178,-3.96782,-12.8816,0.38731,0.784013,-0.0924124,-0.374811,-0.272789
1524921723236415958,2.60794,-4.04903,-12.6316,0.378905,0.786746,-0.0951755,-0.379066,-0.267147
1524921723244784132,3.14813,-3.88449,-11.9579,0.357955,0.798784,-0.0937997,-0.388995,-0.24315
1524921723253483871,3.21797,-3.82683,-11.7238,0.350443,0.800536,-0.0937654,-0.391138,-0.239017
1524921723261381331,3.62761,-3.441,-10.489,0.312745,0.810587,-0.0913329,-0.404704,-0.212253
1524921723278012265,2.07208,-3.78219,-13.2487,0.39889,0.779641,-0.0870454,-0.368348,-0.281222
1524921723286109124,2.17198,-3.81937,-13.1206,0.394851,0.781437,-0.0883091,-0.370142,-0.278101
1524921723294650973,2.97509,-4.01856,-12.5491,0.37625,0.794355,-0.093624,-0.384034,-0.252945
1524921723303089532,3.01608,-3.98789,-12.4041,0.371727,0.795409,-0.0937204,-0.385185,-0.250682
1524921723310980827,3.41908,-3.64827,-11.1284,0.332127,0.805602,-0.0927997,-0.397297,-0.226432
1524921723327851023,3.10121,-3.92205,-12.1503,0.363923,0.797653,-0.0935578,-0.387397,-0.245849
1524921723336134123,3.10277,-3.92082,-12.1441,0.363761,0.797692,-0.0935648,-0.387448,-0.24576
1524921723344718696,3.1984,-3.84321,-12.0092,0.359633,0.800447,-0.0922731,-0.389117,-0.240066
1524921723353252948,3.19689,-3.84446,-11.9952,0.35911,0.800375,-0.0924033,-0.389192,-0.240166
1524921723361016739,3.13117,-3.89818,-11.9417,0.357143,0.798223,-0.094305,-0.388945,-0.244178
1524921723377898620,3.41474,-3.65233,-11.1654,0.333149,0.805546,-0.0926529,-0.396974,-0.226699
1524921723386219330,3.41474,-3.65233,-11.1655,0.333269,0.805546,-0.0926518,-0.396973,-0.226699
1524921723394734971,2.22073,-3.85787,-13.3639,0.402438,0.782246,-0.0875315,-0.369979,-0.27698
1524921723402982377,2.22153,-3.85821,-13.3627,0.40214,0.782259,-0.0875436,-0.369994,-0.276957
1524921723411323958,3.43665,-3.63173,-11.1451,0.332605,0.806182,-0.092197,-0.397348,-0.225242
1524921723427971132,2.62416,-4.10643,-12.9368,0.388628,0.786493,-0.0944207,-0.378205,-0.267847
1524921723436123421,2.6241,-4.10646,-12.9368,0.388543,0.786491,-0.0944222,-0.378205,-0.26785
1524921723444755553,3.43809,-3.63037,-11.2012,0.334274,0.806345,-0.0917592,-0.39694,-0.225112
1524921723453271175,3.39713,-3.66872,-11.3982,0.340853,0.80548,-0.0914845,-0.395086,-0.227735
1524921723461489992,2.10295,-3.885,-13.3633,0.402321,0.7787,-0.0886187,-0.369017,-0.282338
1524921723477798788,3.55702,-3.51392,-10.7952,0.322208,0.809135,-0.091259,-0.40135,-0.21714
1524921723486242716,3.53685,-3.53422,-10.9188,0.326032,0.808792,-0.0909669,-0.400138,-0.218488
1524921723494332517,2.62104,-4.04116,-12.8764,0.386783,0.787523,-0.0933148,-0.377974,-0.266337
