timestamp,mocap_x(ned),mocap_y(ned),mocap_z(ned),mocap_vx(ned),mocap_vy(ned),mocap_vz(ned),mocap_ax(ned),mocap_ay(ned),mocap_az(ned),mocap_q_w,mocap_q_x,mocap_q_y,mocap_q_z,pos_d_x,pos_d_y,pos_d_z,vel_d_x,vel_d_y,vel_d_z,acc_d_x,acc_d_y,acc_d_z,ref_mask
1524968515671758429,0.135516,1.0688,-0.130641,0,0,0,0,0,0,-0.934827,0.00435526,0.00116775,0.355075,1,0,-0.5,0,0,0,0,0,0,
1524968515681449304,0.135519,1.06879,-0.130651,0.000432283,-0.000857422,-0.0012254,0,0,0,-0.934828,0.00424863,0.00139535,0.355074,1,0,-0.5,0,0,0,0,0,0,
1524968515691418096,0.135514,1.06879,-0.130655,-0.000679669,-0.00025621,-0.000485732,0,0,0,-0.934817,0.00415633,0.00108277,0.355103,1,0,-0.5,0,0,0,0,0,0,
1524968515701251134,0.135512,1.06878,-0.130651,-0.000189551,-0.000575674,0.000484408,-0.0368708,0.0167059,0.101381,-0.934798,0.00428071,0.00141435,0.35515,1,0,-0.5,0,0,0,0,0,0,
1524968515711491468,0.135525,1.06879,-0.130652,-0.000189551,-0.000575674,0.000484408,-0.0368708,0.0167059,0.101381,-0.934811,0.00423084,0.00115289,0.355118,1,0,-0.5,0,0,0,0,0,0,
1524968515721268394,0.135504,1.06879,-0.130649,-0.00283458,-0.000566561,0.00217241,-0.10659,0.000367209,0.0680232,-0.934816,0.00416661,0.00132126,0.355106,1,0,-0.5,0,0,0,0,0,0,
1524968515731341326,0.135509,1.06879,-0.13064,-0.00283458,-0.000566561,0.00217241,-0.10659,0.000367209,0.0680232,-0.934812,0.00416734,0.00120744,0.355116,1,0,-0.5,0,0,0,0,0,0,
1524968515741291404,0.135519,1.06879,-0.130665,0.000927692,0.000116302,-0.000978574,-0.10659,0.000367209,0.0680232,-0.934791,0.00441512,0.00117511,0.355168,1,0,-0.5,0,0,0,0,0,0,
1524968515751471263,0.135522,1.0688,-0.130645,0.000355314,0.00103124,0.00220625,0.125504,0.0628644,0.00133161,-0.934816,0.0042799,0.00133283,0.355105,1,0,-0.5,0,0,0,0,0,0,
1524968515761446992,0.135523,1.06879,-0.130658,0.000355314,0.00103124,0.00220625,0.125504,0.0628644,0.00133161,-0.934825,0.00416418,0.00111015,0.355082,1,0,-0.5,0,0,0,0,0,0,
