timestamp,mocap_x(ned),mocap_y(ned),mocap_z(ned),mocap_vx(ned),mocap_vy(ned),mocap_vz(ned),mocap_ax(ned),mocap_ay(ned),mocap_az(ned),mocap_q_w,mocap_q_x,mocap_q_y,mocap_q_z,pos_d_x,pos_d_y,pos_d_z,vel_d_x,vel_d_y,vel_d_z,acc_d_x,acc_d_y,acc_d_z,ref_mask
1524971544661134012,0.135564,1.0695,-0.133528,0,0,0,0,0,0,-0.935438,-0.00749841,-0.0280302,0.352299,10,0,-0.5,0.994174,-0.107788,-0.439766,0,0,0,1
1524971544670844409,0.135594,1.06968,-0.134133,0.00176949,0.0110245,-0.036297,0,0,0,-0.934977,-0.000994459,-0.0264101,0.353721,10,0,-0.5,0.994172,-0.107806,-0.43904,0,0,0,1
1524971544680873345,0.135959,1.0701,-0.134208,0.00176949,0.0110245,-0.036297,0,0,0,-0.934427,-0.00185511,-0.0264974,0.355164,10,0,-0.5,0.994167,-0.107852,-0.438951,0,0,0,1
1524971544690849560,0.135592,1.06968,-0.134166,-0.000136941,-0.000270229,-0.00198929,0,0,0,-0.935012,-0.000944641,-0.0266775,0.35361,10,0,-0.5,0.994172,-0.107806,-0.439001,0,0,0,1
1524971544700904019,0.135592,1.06968,-0.134153,-0.000136941,-0.000270229,-0.00198929,-0.0773661,-0.458357,1.39226,-0.935016,-0.000843947,-0.0263881,0.353622,10,0,-0.5,0.994172,-0.107806,-0.439017,0,0,0,1
1524971544710870123,0.135296,1.0696,-0.133806,-0.0178088,-0.00465645,0.0216608,-0.0773661,-0.458357,1.39226,-0.935631,-0.00701573,-0.0295486,0.35167,10,0,-0.5,0.994173,-0.107795,-0.439433,0,0,0,1
1524971544720840582,0.135511,1.06994,-0.133827,0.0226654,0.0409293,-0.0022507,0.14035,-0.0481706,0.105018,-0.935472,-0.00824786,-0.0301468,0.352015,10,0,-0.5,0.994169,-0.107832,-0.439407,0,0,0,1
1524971544730864370,0.135562,1.0695,-0.133517,0.0226654,0.0409293,-0.0022507,1.21904,2.50323,-0.120212,-0.935433,-0.00743186,-0.0280797,0.352308,10,0,-0.5,0.994174,-0.107788,-0.43978,0,0,0,1
1524971544740912938,0.135937,1.07011,-0.134198,0.0261683,0.0100797,-0.0227407,1.21904,2.50323,-0.120212,-0.934412,-0.00203443,-0.0266511,0.355191,10,0,-0.5,0.994167,-0.107853,-0.438963,0,0,0,1
1524971544750913083,0.135948,1.0701,-0.134183,0.00124297,-0.000811456,0.00171575,-1.27319,-2.48075,0.235736,-0.934408,-0.00191495,-0.0265785,0.355206,10,0,-0.5,0.994167,-0.107852,-0.438981,0,0,0,1
1524971544760983607,0.135925,1.06957,-0.133832,0.00124297,-0.000811456,0.00171575,-1.27319,-2.48075,0.235736,-0.934493,-0.00167997,-0.0253957,0.35507,10,0,-0.5,0.994173,-0.107799,-0.439402,0,0,0,1
1524971544770891176,0.135307,1.06958,-0.133816,-0.0266625,-0.0099229,0.0211004,-1.6663,-0.544068,1.15751,-0.935639,-0.00699152,-0.0293414,0.351666,10,0,-0.5,0.994173,-0.107793,-0.439421,0,0,0,1
1524971544780937161,0.135509,1.06994,-0.133816,0.000503677,0.000436399,0.000825521,-1.6663,-0.544068,1.15751,-0.935449,-0.00808823,-0.0301816,0.352077,10,0,-0.5,0.994169,-0.107832,-0.439421,0,0,0,1
1524971544790963454,0.135926,1.07011,-0.134196,0.000503677,0.000436399,0.000825521,1.10881,0.422825,-0.827539,-0.934487,-0.0019649,-0.0265081,0.355004,10,0,-0.5,0.994167,-0.107853,-0.438964,0,0,0,1
1524971544800910845,0.135582,1.06968,-0.134145,0.00437996,-0.015774,-0.0199038,1.10881,0.422825,-0.827539,-0.934977,-0.000996065,-0.0265131,0.353716,10,0,-0.5,0.994172,-0.107806,-0.439026,0,0,0,1
1524971544810911383,0.135575,1.06968,-0.134151,-0.000742267,-0.000149131,-0.000618556,-0.0722671,-0.0339618,-0.0837592,-0.935009,-0.0010354,-0.0263943,0.353639,10,0,-0.5,0.994172,-0.107806,-0.439019,0,0,0,1
1524971544820914617,0.13529,1.06959,-0.133809,-0.000742267,-0.000149131,-0.000618556,-0.0722671,-0.0339618,-0.0837592,-0.935602,-0.00704645,-0.0296518,0.351739,10,0,-0.5,0.994173,-0.107794,-0.439429,0,0,0,1
