timestamp,ctrl_output_x(ned),ctrl_output_y(ned),ctrl_output_z(ned),U1,q_d_w,q_d_x,q_d_y,q_d_z
1524972709262312058,3.97669,-0.431219,-12.4333,0.374652,0.987911,-0.0163129,-0.154141,-0.00254525
1524972709270832540,3.98119,-0.42657,-12.4355,0.374716,0.987892,-0.0161325,-0.154279,-0.00251941
1524972709279155919,4.00789,-0.399003,-12.4363,0.37475,0.98776,-0.0150781,-0.155233,-0.00236962
1524972709295717217,3.8779,-0.506153,-12.4234,0.374438,0.988392,-0.0192126,-0.150675,-0.00292887
1524972709303753787,3.88775,-0.50724,-12.4278,0.374581,0.988345,-0.0192424,-0.150983,-0.00293952
1524972709312144888,4.08844,-0.38698,-12.453,0.375174,0.98734,-0.0145723,-0.157929,-0.0023309
1524972709320921537,4.09778,-0.392695,-12.4392,0.374681,0.987257,-0.0147977,-0.158426,-0.00237459
1524972709329327419,3.98581,-0.400558,-12.4444,0.375039,0.987898,-0.0151379,-0.154345,-0.0023651
1524972709345819369,4.01535,-0.476753,-12.4529,0.375247,0.987699,-0.0179885,-0.155301,-0.00282843
1524972709353996035,4.02519,-0.477822,-12.4573,0.3753,0.987651,-0.018018,-0.155604,-0.00283872
1524972709362359862,4.02584,-0.431976,-12.4551,0.375284,0.987673,-0.0162929,-0.155657,-0.00256776
1524972709370858078,4.03576,-0.433802,-12.4564,0.375314,0.987619,-0.0163555,-0.155998,-0.00258341
1524972709379429338,2.97845,-1.8407,-12.4281,0.375101,0.990553,-0.0709681,-0.117038,-0.00838517
1524972709395756940,4.81228,1.3572,-12.499,0.376577,0.981911,0.0496232,-0.182494,0.00922279
1524972709404041134,4.81308,1.35433,-12.5033,0.376686,0.981922,0.0495037,-0.182467,0.0091991
1524972709412252181,3.54367,-1.07159,-12.4571,0.375671,0.98957,-0.0408683,-0.138013,-0.00569981
1524972709420603545,3.55825,-1.08073,-12.4598,0.375748,0.989486,-0.0411915,-0.138519,-0.00576642
1524972709428929115,4.09782,-0.495377,-12.4677,0.375508,0.987246,-0.0186257,-0.158081,-0.00298242
1524972709445595377,4.07151,-0.397035,-12.4804,0.375936,0.987483,-0.0149293,-0.157002,-0.00237364
1524972709453981736,4.07486,-0.396972,-12.4885,0.376262,0.987479,-0.0149169,-0.157027,-0.00237206
1524972709462213665,4.04187,-0.43385,-12.4878,0.376216,0.987642,-0.0163181,-0.155853,-0.00257505
1524972709470514366,4.05843,-0.440656,-12.4821,0.375986,0.987534,-0.0165726,-0.156511,-0.00262654
1524972709478849530,4.1143,-0.482007,-12.4987,0.376465,0.98722,-0.0180753,-0.158307,-0.00289848
1524972709495508485,4.09936,-0.410566,-12.4764,0.375796,0.987309,-0.0154293,-0.158043,-0.00246984
1524972709503995543,4.10908,-0.412014,-12.4896,0.376251,0.987277,-0.015465,-0.158236,-0.00247866
1524972709512144760,4.11234,-0.446871,-12.5,0.376532,0.987257,-0.0167583,-0.158226,-0.00268582
1524972709520832542,4.12496,-0.450581,-12.5014,0.376539,0.987185,-0.0168894,-0.158659,-0.00271444
1524972709529600186,4.1822,-0.526933,-12.4882,0.375965,0.986778,-0.0197328,-0.160842,-0.00321639
1524972709545444399,4.09089,-0.341148,-12.5078,0.376843,0.987453,-0.012797,-0.15738,-0.00203957
1524972709554429098,4.09872,-0.349529,-12.5075,0.376803,0.987404,-0.0131084,-0.157662,-0.00209306
1524972709562469151,4.13391,-0.494462,-12.5024,0.376532,0.987107,-0.0185263,-0.15896,-0.00298341
1524972709570659850,4.14747,-0.494358,-12.5146,0.376925,0.987052,-0.0184993,-0.1593,-0.00298559
1524972709579375639,4.17084,-0.462033,-12.5104,0.376673,0.986932,-0.0172838,-0.160183,-0.00280522
1524972709595604801,4.1831,-0.428323,-12.5097,0.37673,0.986881,-0.0160188,-0.16063,-0.00260729
