timestamp,mocap_x(ned),mocap_y(ned),mocap_z(ned),mocap_vx(ned),mocap_vy(ned),mocap_vz(ned),mocap_ax(ned),mocap_ay(ned),mocap_az(ned),mocap_q_w,mocap_q_x,mocap_q_y,mocap_q_z,pos_d_x,pos_d_y,pos_d_z,vel_d_x,vel_d_y,vel_d_z,acc_d_x,acc_d_y,acc_d_z,ref_mask
1524971107875858509,0.135525,1.06994,-0.13375,0,0,0,0,0,0,-0.935477,-0.00770381,-0.0296187,0.352059,10,0,-0.5,0.994169,-0.107832,-0.4395,0,0,0,1
1524971107885230425,0.135316,1.06958,-0.133751,-0.0128849,-0.0222551,-4.21915e-05,0,0,0,-0.935652,-0.00694114,-0.0293359,0.351634,10,0,-0.5,0.994173,-0.107793,-0.439499,0,0,0,1
1524971107895170370,0.135524,1.06994,-0.133775,-0.0128849,-0.0222551,-4.21915e-05,0,0,0,-0.935487,-0.00804928,-0.0298055,0.352011,10,0,-0.5,0.994169,-0.107832,-0.439471,0,0,0,1
1524971107905221513,0.135963,1.0701,-0.134129,0.0386061,0.0308422,-0.0225616,3.0731,3.16897,-1.34401,-0.934511,-0.00182138,-0.0260879,0.354971,10,0,-0.5,0.994167,-0.107852,-0.439045,0,0,0,1
1524971107915136732,0.135521,1.06993,-0.133772,-0.0517934,-0.0197455,0.0418175,3.0731,3.16897,-1.34401,-0.935502,-0.0078721,-0.029737,0.351978,10,0,-0.5,0.994169,-0.10783,-0.439473,0,0,0,1
1524971107925115424,0.135525,1.06992,-0.133773,0.000454013,-0.000655203,-6.58764e-05,-2.25832,-1.86441,1.33158,-0.935479,-0.00799396,-0.0297445,0.352038,10,0,-0.5,0.994169,-0.10783,-0.439473,0,0,0,1
1524971107935131721,0.135515,1.06993,-0.133782,-0.0266864,-0.0419905,0.00264492,-2.25832,-1.86441,1.33158,-0.935496,-0.00801747,-0.0299986,0.351971,10,0,-0.5,0.994169,-0.10783,-0.439461,0,0,0,1
1524971107945189593,0.135955,1.0701,-0.134147,0.0395301,0.031955,-0.0239843,1.57003,1.31024,-0.961012,-0.934422,-0.00184656,-0.026072,0.355209,10,0,-0.5,0.994167,-0.107852,-0.439023,0,0,0,1
1524971107955152761,0.135515,1.06994,-0.133769,0.0395301,0.031955,-0.0239843,1.57003,1.31024,-0.961012,-0.935492,-0.00796814,-0.0300371,0.351978,10,0,-0.5,0.994169,-0.107831,-0.439477,0,0,0,1
1524971107965151106,0.135616,1.06968,-0.134077,-0.0207835,-0.0257927,0.00429878,1.57003,1.31024,-0.961012,-0.935053,-0.00075061,-0.026042,0.353549,10,0,-0.5,0.994172,-0.107807,-0.439107,0,0,0,1
1524971107975198479,0.135311,1.06958,-0.133756,-0.0351746,-0.0115959,0.0370849,-2.98987,-1.74302,2.44414,-0.935626,-0.00679097,-0.0292477,0.351714,10,0,-0.5,0.994173,-0.107793,-0.439493,0,0,0,1
1524971107985130453,0.13531,1.06958,-0.133754,-8.55742e-05,-0.00017479,0.000128361,-2.98987,-1.74302,2.44414,-0.935648,-0.00682786,-0.0293955,0.351642,10,0,-0.5,0.994173,-0.107793,-0.439496,0,0,0,1
1524971107995175217,0.135556,1.06949,-0.133473,0.0283118,-0.00982255,0.03228,2.53358,0.0707704,-0.191753,-0.935488,-0.00723211,-0.0278126,0.352189,10,0,-0.5,0.994174,-0.107787,-0.439832,0,0,0,1
1524971108005175056,0.135517,1.06994,-0.133777,0.0283118,-0.00982255,0.03228,2.53358,0.0707704,-0.191753,-0.935492,-0.00805786,-0.0297865,0.351999,10,0,-0.5,0.994169,-0.107831,-0.439467,0,0,0,1
1524971108015110110,0.135519,1.06993,-0.133772,-0.00224983,0.0266296,-0.0183014,2.53358,0.0707704,-0.191753,-0.93551,-0.00783597,-0.0298237,0.351952,10,0,-0.5,0.994169,-0.10783,-0.439473,0,0,0,1
1524971108025119413,0.135522,1.06994,-0.133768,0.000341333,0.00112902,0.000454563,-1.10034,0.430826,-1.25199,-0.935519,-0.00803536,-0.029914,0.351916,10,0,-0.5,0.994169,-0.107831,-0.439478,0,0,0,1
1524971108035149074,0.135304,1.06958,-0.133755,-0.0135955,-0.0220136,0.000804855,-1.10034,0.430826,-1.25199,-0.935649,-0.00679794,-0.0293272,0.351645,10,0,-0.5,0.994173,-0.107794,-0.439494,0,0,0,1
1524971108045120616,0.135539,1.06994,-0.133767,0.027762,0.0417952,-0.00142532,1.11661,1.65599,-0.0765517,-0.935508,-0.00808382,-0.0295956,0.351972,10,0,-0.5,0.994169,-0.107831,-0.439479,0,0,0,1
1524971108055102180,0.135518,1.06995,-0.133788,0.027762,0.0417952,-0.00142532,1.11661,1.65599,-0.0765517,-0.935472,-0.00816035,-0.0298189,0.352046,10,0,-0.5,0.994169,-0.107832,-0.439455,0,0,0,1
1524971108065157209,0.135524,1.06994,-0.133775,-0.00086454,0.000365526,-0.000473929,1.11661,1.65599,-0.0765517,-0.93548,-0.00798673,-0.0295915,0.352049,10,0,-0.5,0.994169,-0.107832,-0.43947,0,0,0,1
1524971108075118241,0.135301,1.06959,-0.133749,-0.0250751,-0.0400827,0.00296742,-2.06831,-3.20511,0.171954,-0.93566,-0.00674908,-0.0293902,0.351612,10,0,-0.5,0.994173,-0.107794,-0.439502,0,0,0,1
