timestamp,ctrl_output_x(ned),ctrl_output_y(ned),ctrl_output_z(ned),U1,q_d_w,q_d_x,q_d_y,q_d_z
1524969723730853404,3.14323,-3.88846,-12.0097,0.368593,0.798723,-0.0935576,-0.388627,-0.243417
1524969723739434181,3.14724,-3.88521,-12.0089,0.368547,0.798847,-0.0934703,-0.388667,-0.243176
1524969723756501310,2.93016,-3.09815,-15.1476,0.461796,0.813898,-0.0604738,-0.364359,-0.223164
1524969723764485351,2.93085,-3.09965,-15.1421,0.456398,0.813876,-0.0605236,-0.3644,-0.223196
1524969723772788328,2.91293,-4.06385,-8.1026,0.245125,0.78,-0.136802,-0.418572,-0.260503
1524969723781222121,2.88816,-4.08149,-7.44155,0.219134,0.775833,-0.146698,-0.426041,-0.263039
1524969723789670298,3.5214,-3.52999,-14.9974,0.454601,0.814735,-0.0685354,-0.375217,-0.217238
1524969723806675063,2.71965,-4.19565,-8.33464,0.250349,0.774832,-0.139282,-0.412934,-0.270746
1524969723814794308,2.72004,-4.1954,-8.34116,0.256171,0.774873,-0.139186,-0.412873,-0.270715
1524969723822784430,3.30356,-3.7532,-12.7501,0.387778,0.804936,-0.0851148,-0.385502,-0.233137
1524969723831192602,3.29697,-3.75899,-12.6128,0.38179,0.80452,-0.0860927,-0.386255,-0.233617
1524969723839362642,3.10958,-3.91542,-11.1412,0.341971,0.795967,-0.100704,-0.394061,-0.245954
1524969723856526204,3.10256,-3.92099,-12.4433,0.378226,0.798186,-0.0915782,-0.385673,-0.245619
1524969723864755467,3.10264,-3.92092,-12.4428,0.376703,0.798188,-0.0915799,-0.385677,-0.245614
1524969723872820261,3.29568,-3.49933,-14.3856,0.441423,0.811489,-0.0710769,-0.375016,-0.224271
1524969723881264871,3.31883,-3.58276,-14.0534,0.431205,0.809963,-0.0743285,-0.377509,-0.226434
1524969723889510758,2.94967,-4.03726,-10.047,0.304714,0.788226,-0.114101,-0.400532,-0.256098
1524969723906342839,2.66459,-2.60193,-15.5191,0.473528,0.819735,-0.0497206,-0.355895,-0.21307
1524969723914587787,2.66505,-2.60239,-15.5186,0.47185,0.819733,-0.0497307,-0.355905,-0.213071
1524969723922858519,2.9665,-4.02491,-7.76548,0.233554,0.780078,-0.139661,-0.423416,-0.257981
1524969723931056320,2.96643,-4.02496,-7.76604,0.2348,0.780079,-0.139656,-0.423408,-0.257984
1524969723939440295,2.87454,-3.19982,-14.8124,0.454471,0.81065,-0.0639772,-0.365868,-0.229416
1524969723956640619,2.69148,-2.27345,-15.1693,0.465328,0.827347,-0.0441126,-0.354394,-0.194987
1524969723964300410,2.69262,-2.27623,-15.1625,0.458151,0.8273,-0.0441864,-0.354457,-0.195089
1524969723973048265,2.76888,-4.16333,-4.50651,0.138576,0.745533,-0.207407,-0.47327,-0.279218
1524969723981148656,2.76857,-4.16353,-4.49567,0.129526,0.745373,-0.207686,-0.473505,-0.279292
1524969723989339755,2.96318,-4.02735,-9.46465,0.285661,0.786899,-0.119533,-0.405651,-0.2559
1524969724006552034,2.31811,-1.76316,-15.379,0.46588,0.833437,-0.0337892,-0.344387,-0.181594
1524969724014421241,2.43234,-2.0258,-15.4632,0.47235,0.828867,-0.0387115,-0.348097,-0.193026
1524969724022773889,3.2069,-3.83612,-12.6365,0.387871,0.801754,-0.0880194,-0.385399,-0.239233
1524969724031377088,3.13482,-3.89524,-11.3332,0.344183,0.797164,-0.0986181,-0.392978,-0.244319
1524969724039624555,2.61319,-4.26277,-4.73738,0.14182,0.743375,-0.208132,-0.463894,-0.286718
1524969724056437616,3.37933,-3.16961,-14.8793,0.453466,0.81917,-0.0620717,-0.371366,-0.208782
1524969724064553381,3.37933,-3.16975,-14.8794,0.453442,0.819168,-0.0620741,-0.371366,-0.208787
1524969724072764570,2.93484,-4.04805,-9.66105,0.28758,0.786619,-0.118267,-0.40356,-0.257307
1524969724081636582,2.96697,-4.02456,-10.6452,0.323099,0.790336,-0.108244,-0.39612,-0.254611
1524969724089433939,2.3879,-1.92045,-15.2908,0.463012,0.830626,-0.0370644,-0.347064,-0.188625
1524969724106502179,3.23052,-3.81625,-12.6058,0.386844,0.802442,-0.0876726,-0.385765,-0.237789
1524969724114370605,3.23032,-3.81641,-12.5999,0.381538,0.802427,-0.087714,-0.385799,-0.237805
1524969724122935157,2.78345,-4.1536,-6.04747,0.182132,0.762789,-0.173488,-0.444004,-0.272264
1524969724131329894,2.79488,-4.14592,-6.3562,0.191578,0.76566,-0.167391,-0.439358,-0.270742
1524969724139390468,3.33835,-3.72229,-13.9644,0.428616,0.807642,-0.077681,-0.379212,-0.230442
1524969724156283038,3.07573,-3.94207,-12.0424,0.360415,0.796665,-0.0948724,-0.387831,-0.24741
1524969724164395027,3.07634,-3.94159,-12.0534,0.369714,0.796704,-0.0947822,-0.387769,-0.247368
1524969724172938479,3.15767,-2.81575,-14.8228,0.454714,0.822794,-0.0555018,-0.366084,-0.20222
1524969724181319386,3.2541,-3.14654,-15.5141,0.472983,0.818361,-0.0594787,-0.367,-0.212353
1524969724189423366,2.56076,-4.29447,-4.5473,0.139834,0.739083,-0.214933,-0.46642,-0.290527
1524969724206662771,3.00571,-2.61592,-15.0109,0.457891,0.82475,-0.0510562,-0.361786,-0.199
1524969724214568524,3.00612,-2.61645,-15.0108,0.457896,0.824745,-0.0510667,-0.361796,-0.199009
1524969724222760232,3.09533,-3.92669,-11.9251,0.362392,0.79707,-0.0952453,-0.388729,-0.24632
1524969724231117286,3.06866,-3.94757,-11.2583,0.336412,0.79493,-0.100781,-0.392836,-0.248297
1524969724239379534,2.8808,-4.08668,-7.47041,0.225744,0.775757,-0.146508,-0.425543,-0.2634
1524969724256354402,3.08702,-3.93323,-12.0683,0.361187,0.797065,-0.0944389,-0.387771,-0.246732
1524969724264602354,3.08754,-3.93282,-12.0792,0.370747,0.797101,-0.0943519,-0.387709,-0.246696
1524969724272913672,2.49066,-2.0201,-14.9135,0.455413,0.829806,-0.0398972,-0.350466,-0.189781
1524969724281217796,2.4907,-2.02014,-14.9135,0.455432,0.829805,-0.0398978,-0.350467,-0.189781
1524969724289370068,2.96076,-4.02913,-7.72439,0.228232,0.779684,-0.140403,-0.423816,-0.258382
1524969724306404119,2.96353,-4.0271,-9.64016,0.286995,0.787465,-0.117729,-0.404111,-0.2557
1524969724314421481,2.96395,-4.02678,-9.65099,0.296328,0.787513,-0.117609,-0.404022,-0.255665
1524969724323202501,2.38123,-1.77691,-15.1275,0.462141,0.834072,-0.0345474,-0.346031,-0.179258
1524969724331323476,2.38235,-1.77905,-15.1239,0.45797,0.834036,-0.0345975,-0.346077,-0.17935
1524969724339754819,3.02135,-3.9839,-9.78571,0.295392,0.789741,-0.114763,-0.403595,-0.252228
1524969724356437109,2.92023,-4.05861,-10.3745,0.309519,0.788175,-0.111782,-0.397617,-0.257468
1524969724364586025,2.92027,-4.05858,-10.3744,0.309502,0.788176,-0.111782,-0.397618,-0.257466
1524969724372817855,2.96686,-2.31747,-15.321,0.470082,0.83054,-0.0442158,-0.357615,-0.185295
1524969724380926505,2.96766,-2.31913,-15.3172,0.465412,0.830514,-0.0442579,-0.357653,-0.185352
1524969724389373810,2.76279,-4.16737,-5.85849,0.176198,0.76046,-0.177876,-0.446673,-0.274003
1524969724406085805,3.3233,-3.73573,-14.0078,0.424515,0.807227,-0.0777872,-0.378902,-0.231393
1524969724414710422,3.31975,-3.73889,-14.1046,0.429318,0.80723,-0.0773784,-0.378405,-0.231587
1524969724422874650,3.08287,-3.93649,-12.8124,0.389619,0.798146,-0.0896507,-0.383436,-0.246602
1524969724431460723,3.10286,-3.92075,-12.6997,0.384805,0.798601,-0.0899277,-0.384216,-0.245476
1524969724439682610,3.2791,-3.77459,-11.4642,0.348334,0.80194,-0.0940829,-0.393476,-0.235341
1524969724456231535,2.87489,-4.09085,-12.5231,0.384428,0.791153,-0.0958658,-0.383365,-0.258537
1524969724464456891,2.91355,-4.0634,-12.823,0.393563,0.792841,-0.0930934,-0.382072,-0.256256
1524969724472888867,3.24105,-3.80731,-12.0451,0.369684,0.801841,-0.0910204,-0.389265,-0.23741
1524969724481234416,3.20079,-3.84121,-11.3958,0.346136,0.799358,-0.0965361,-0.393192,-0.240269
1524969724489385695,2.79722,-4.14434,-7.62835,0.23052,0.773918,-0.146778,-0.422099,-0.267751
1524969724505761304,3.42986,-3.63814,-13.7637,0.41892,0.810228,-0.0766583,-0.380825,-0.224513
1524969724514671975,3.48678,-3.58362,-14.7292,0.451918,0.813063,-0.0708395,-0.376405,-0.220378
1524969724522874242,2.76925,-2.41804,-15.1892,0.461742,0.825408,-0.0468638,-0.356551,-0.199213
1524969724531230461,2.85843,-2.65788,-15.2769,0.466125,0.821768,-0.0512813,-0.359373,-0.20716
1524969724539528593,2.77932,-4.15637,-6.12298,0.18438,0.763286,-0.17221,-0.442686,-0.272268
1524969724556027235,3.34339,-3.71776,-14.1322,0.433636,0.807993,-0.0767351,-0.378416,-0.230062
1524969724564411195,3.34484,-3.71645,-14.1296,0.430151,0.808035,-0.0767165,-0.378438,-0.229969
1524969724572806277,2.90883,-4.06678,-7.57169,0.22357,0.777213,-0.144169,-0.424781,-0.261626
1524969724581166765,2.97374,-4.01956,-9.5584,0.293475,0.787534,-0.118288,-0.404958,-0.255199
1524969724589543964,3.01717,-3.98706,-11.6236,0.353066,0.794048,-0.0992063,-0.389916,-0.251059
1524969724606419608,3.54204,-3.52902,-14.8638,0.450619,0.814896,-0.0690373,-0.37608,-0.216532
1524969724614583874,3.5421,-3.52896,-14.8644,0.452558,0.814898,-0.0690333,-0.376077,-0.216527
1524969724622878718,2.95619,-4.03249,-10.2298,0.305062,0.788934,-0.112225,-0.399155,-0.255566
1524969724630977458,2.9564,-4.03233,-10.2353,0.310482,0.788955,-0.112168,-0.399114,-0.255549
1524969724639428845,3.1028,-2.57017,-15.3406,0.470626,0.82724,-0.0489715,-0.36133,-0.192783
1524969724656460769,3.12874,-3.90012,-12.7486,0.387627,0.799486,-0.0890585,-0.384145,-0.243915
1524969724664463084,3.12878,-3.9001,-12.7486,0.387639,0.799487,-0.0890579,-0.384146,-0.243913
1524969724672934580,2.94161,-4.04313,-8.28258,0.250571,0.781732,-0.133647,-0.417038,-0.258601
1524969724681212933,2.94142,-4.04327,-8.27724,0.245226,0.781703,-0.13372,-0.417094,-0.25862
1524969724689538605,2.98403,-4.01193,-10.0259,0.298363,0.789255,-0.113428,-0.401121,-0.254159
1524969724706025280,3.46063,-3.04225,-15.2601,0.462953,0.822855,-0.0579839,-0.369778,-0.200597
1524969724714774943,3.49297,-3.17046,-14.8683,0.453004,0.820616,-0.0619207,-0.372869,-0.204754
1524969724723202603,3.2319,-3.81508,-12.9747,0.398114,0.80304,-0.0854165,-0.383677,-0.23754
1524969724731006068,3.23156,-3.81536,-12.9689,0.39268,0.803021,-0.0854583,-0.383707,-0.237563
1524969724739528907,2.66218,-4.23235,-4.57773,0.132061,0.742918,-0.210093,-0.468661,-0.284846
1524969724756463625,3.15951,-2.77499,-15.0767,0.45773,0.8238,-0.0538028,-0.36473,-0.200263
1524969724764870585,3.21772,-2.97875,-15.1875,0.45751,0.82076,-0.0573966,-0.366597,-0.206921
1524969724772813402,2.7468,-4.17793,-6.15719,0.180451,0.762503,-0.172702,-0.441411,-0.273961
1524969724781124236,2.7952,-4.1457,-7.43267,0.228305,0.772782,-0.149718,-0.424452,-0.268232
1524969724789619340,3.47644,-3.59366,-14.8382,0.455347,0.812855,-0.0705875,-0.375843,-0.221052
1524969724806312277,2.89338,-4.07779,-7.59912,0.224477,0.776863,-0.14426,-0.424166,-0.262452
1524969724814455322,2.89336,-4.0778,-7.59914,0.224443,0.776862,-0.14426,-0.424166,-0.262453
1524969724822948905,3.43064,-3.52227,-15.1206,0.454556,0.813743,-0.0680578,-0.37351,-0.220082
1524969724831189118,3.4304,-3.52117,-15.1247,0.4587,0.813763,-0.0680196,-0.373481,-0.220051
1524969724839434349,3.17711,-3.86082,-12.2594,0.367015,0.800214,-0.091103,-0.387386,-0.241237
1524969724856452041,3.10255,-3.921,-12.2777,0.376832,0.797912,-0.0926707,-0.386645,-0.245703
1524969724864631952,3.10225,-3.92123,-12.2723,0.373001,0.797894,-0.0927134,-0.386674,-0.245724
1524969724872795875,2.9873,-4.00949,-9.8589,0.298972,0.788879,-0.114944,-0.402545,-0.254126
1524969724881066150,2.98729,-4.0095,-9.85906,0.299065,0.788879,-0.114943,-0.402544,-0.254127
1524969724889499432,3.34109,-3.71982,-14.2716,0.43444,0.80808,-0.0761016,-0.377729,-0.230164
1524969724906316380,3.18089,-3.85771,-11.7924,0.352822,0.799506,-0.094177,-0.390347,-0.241256
1524969724914852160,3.17377,-3.86357,-11.8934,0.361395,0.799469,-0.093644,-0.389632,-0.241634
1524969724922853856,3.04513,-3.96575,-12.8762,0.391491,0.797059,-0.0900515,-0.3828,-0.248774
1524969724931194669,3.05012,-3.96191,-12.8474,0.390661,0.797173,-0.0901264,-0.382993,-0.248498
1524969724939630987,3.22326,-3.82238,-11.5456,0.349076,0.800359,-0.0948958,-0.392382,-0.238792
1524969724956486222,3.01672,-3.9874,-12.977,0.394599,0.796316,-0.0900146,-0.382047,-0.250366
1524969724964664449,3.01684,-3.98732,-12.9765,0.393175,0.796319,-0.0900156,-0.382051,-0.250359
1524969724972655727,3.23151,-3.81541,-12.0441,0.366092,0.801542,-0.0912543,-0.389188,-0.238004
1524969724981211101,3.19609,-3.84513,-11.4099,0.340927,0.799239,-0.0965492,-0.393049,-0.240549
1524969724989445235,2.87161,-4.09315,-7.90492,0.237963,0.77773,-0.140668,-0.420136,-0.263147
1524969725006455722,3.40542,-3.40231,-14.9031,0.453995,0.815325,-0.0666126,-0.3733,-0.216718
1524969725014459801,3.40507,-3.40103,-14.9078,0.457461,0.815348,-0.0665684,-0.373265,-0.216683
1524969725023023133,3.10319,-3.92048,-12.435,0.37801,0.798193,-0.0916186,-0.385727,-0.245585
